Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,Packaging,Series,Capacitance,Tolerance,Voltage - Rated,Temperature Coefficient,Mounting Type,Operating Temperature,Applications,Ratings,Package / Case,Size / Dimension,Height - Seated (Max),Thickness (Max),Lead Spacing,Features,Lead Style,Stock Capacitance,Stock,Query,Package,Device
http://product.tdk.com/capacitor/leadmlcc/en/documents/leadmlcc_commercial_general_en.pdf,http://media.digikey.com/photos/TDK%20Photos/FK28C0G1H470J.JPG,445-8379-ND,FK18C0G1H050C,TDK Corporation,CAP CER 5PF 50V RADIAL,1466,0,0.29,0,1,Bulk,FK,5pF,å±0.25pF,50V,"C0G, NP0",Through Hole,-55å¡C ~ 125å¡C,General Purpose,-,Radial,"0.157"" L x 0.098"" W (4.00mm x 2.50mm)","0.217"" (5.50mm)",-,"0.098"" (2.50mm)",-,Formed Leads - Kinked,#N/A,,5pF,,
http://product.tdk.com/capacitor/leadmlcc/en/documents/leadmlcc_commercial_general_en.pdf,http://media.digikey.com/photos/TDK%20Photos/FK28C0G1H470J.JPG,445-8386-ND,FK18C0G1H2R2C,TDK Corporation,CAP CER 2.2PF 50V RADIAL,1393,0,0.29,0,1,Bulk,FK,2.2pF,å±0.25pF,50V,"C0G, NP0",Through Hole,-55å¡C ~ 125å¡C,General Purpose,-,Radial,"0.157"" L x 0.098"" W (4.00mm x 2.50mm)","0.217"" (5.50mm)",-,"0.098"" (2.50mm)",-,Formed Leads - Kinked,#N/A,,2.2pF,,
http://product.tdk.com/capacitor/leadmlcc/en/documents/leadmlcc_commercial_general_en.pdf,http://media.digikey.com/photos/TDK%20Photos/FK28C0G1H470J.JPG,445-4802-ND,FK28Y5V1H104Z,TDK Corporation,CAP CER 0.1UF 50V RADIAL,0,0,Call,0,1,Bulk,FK,0.1åuF,"-20%, +80%",50V,Y5V (F),Through Hole,-30å¡C ~ 85å¡C,General Purpose,-,Radial,"0.157"" L x 0.098"" W (4.00mm x 2.50mm)","0.217"" (5.50mm)",-,"0.197"" (5.00mm)",-,Formed Leads - Kinked,STOCK,,0.1åuF,,
http://product.tdk.com/capacitor/leadmlcc/en/documents/leadmlcc_commercial_general_en.pdf,http://media.digikey.com/photos/TDK%20Photos/FK28C0G1H470J.JPG,445-8589-ND,FK28C0G1H6R8D,TDK Corporation,CAP CER 6.8PF 50V RADIAL,1270,0,0.29,0,1,Bulk,FK,6.8pF,å±0.5pF,50V,"C0G, NP0",Through Hole,-55å¡C ~ 125å¡C,General Purpose,-,Radial,"0.157"" L x 0.098"" W (4.00mm x 2.50mm)","0.217"" (5.50mm)",-,"0.197"" (5.00mm)",-,Formed Leads - Kinked,#N/A,,6.8pF,,
http://product.tdk.com/capacitor/leadmlcc/en/documents/leadmlcc_commercial_general_en.pdf,http://media.digikey.com/photos/TDK%20Photos/FK28C0G1H470J.JPG,445-8625-ND,FK28X7R1H224K,TDK Corporation,CAP CER 0.22UF 50V 10% RADIAL,1742,0,0.32,0,1,Bulk,FK,0.22åuF,å±10%,50V,X7R,Through Hole,-55å¡C ~ 125å¡C,General Purpose,-,Radial,"0.157"" L x 0.098"" W (4.00mm x 2.50mm)","0.217"" (5.50mm)",-,"0.197"" (5.00mm)",-,Formed Leads - Kinked,STOCK,,0.22åuF,,
http://product.tdk.com/capacitor/leadmlcc/en/documents/leadmlcc_commercial_general_en.pdf,http://media.digikey.com/Photos/TDK%20Photos/FK55-SERIES.jpg,445-2855-ND,FK24X7R1H224K,TDK Corporation,CAP CER 0.22UF 50V 10% RADIAL,7183,0,0.33,0,1,Bulk,FK,0.22åuF,å±10%,50V,X7R,Through Hole,-55å¡C ~ 125å¡C,General Purpose,-,Radial,"0.217"" L x 0.177"" W (5.50mm x 4.50mm)","0.217"" (5.50mm)",-,"0.197"" (5.00mm)",-,Formed Leads - Kinked,STOCK,,0.22åuF,,
http://product.tdk.com/capacitor/leadmlcc/en/documents/leadmlcc_commercial_general_en.pdf,http://media.digikey.com/photos/TDK%20Photos/FK28C0G1H470J.JPG,445-8573-ND,FK28C0G1H030C,TDK Corporation,CAP CER 3PF 50V RADIAL,1107,0,0.29,0,1,Bulk,FK,3pF,å±0.25pF,50V,"C0G, NP0",Through Hole,-55å¡C ~ 125å¡C,General Purpose,-,Radial,"0.157"" L x 0.098"" W (4.00mm x 2.50mm)","0.217"" (5.50mm)",-,"0.197"" (5.00mm)",-,Formed Leads - Kinked,#N/A,,3pF,,
http://product.tdk.com/capacitor/leadmlcc/en/documents/leadmlcc_commercial_general_en.pdf,http://media.digikey.com/photos/TDK%20Photos/FK28C0G1H470J.JPG,445-8577-ND,FK28C0G1H070D,TDK Corporation,CAP CER 7PF 50V RADIAL,1091,0,0.29,0,1,Bulk,FK,7pF,å±0.5pF,50V,"C0G, NP0",Through Hole,-55å¡C ~ 125å¡C,General Purpose,-,Radial,"0.157"" L x 0.098"" W (4.00mm x 2.50mm)","0.217"" (5.50mm)",-,"0.197"" (5.00mm)",-,Formed Leads - Kinked,#N/A,,7pF,,
http://product.tdk.com/capacitor/leadmlcc/en/documents/leadmlcc_commercial_general_en.pdf,http://media.digikey.com/photos/TDK%20Photos/FK28C0G1H470J.JPG,445-5299-ND,FK18X7R1H223K,TDK Corporation,CAP CER 0.022UF 50V 10% RADIAL,1039,0,0.29,0,1,Bulk,FK,0.022åuF,å±10%,50V,X7R,Through Hole,-55å¡C ~ 125å¡C,General Purpose,-,Radial,"0.157"" L x 0.098"" W (4.00mm x 2.50mm)","0.217"" (5.50mm)",-,"0.098"" (2.50mm)",-,Formed Leads - Kinked,#N/A,,0.022åuF,,
http://product.tdk.com/capacitor/leadmlcc/en/documents/leadmlcc_commercial_general_en.pdf,http://media.digikey.com/photos/TDK%20Photos/FK28C0G1H470J.JPG,445-8428-ND,FK18X7R1H224K,TDK Corporation,CAP CER 0.22UF 50V 10% RADIAL,1953,0,0.33,0,1,Bulk,FK,0.22åuF,å±10%,50V,X7R,Through Hole,-55å¡C ~ 125å¡C,General Purpose,-,Radial,"0.157"" L x 0.098"" W (4.00mm x 2.50mm)","0.217"" (5.50mm)",-,"0.098"" (2.50mm)",-,Formed Leads - Kinked,STOCK,,0.22åuF,,
http://product.tdk.com/capacitor/leadmlcc/en/documents/leadmlcc_commercial_general_en.pdf,http://media.digikey.com/photos/TDK%20Photos/FK28C0G1H470J.JPG,445-4726-ND,FK28C0G1H101J,TDK Corporation,CAP CER 100PF 50V 5% RADIAL,8279,0,0.3,0,1,Bulk,FK,100pF,å±5%,50V,"C0G, NP0",Through Hole,-55å¡C ~ 125å¡C,General Purpose,-,Radial,"0.157"" L x 0.098"" W (4.00mm x 2.50mm)","0.217"" (5.50mm)",-,"0.197"" (5.00mm)",-,Formed Leads - Kinked,STOCK,Stock,100pFStock,CAPRB500W53L550T250H550_HS,TH-FK24-FK28_CERAMIC
http://product.tdk.com/capacitor/leadmlcc/en/documents/leadmlcc_commercial_general_en.pdf,http://media.digikey.com/Photos/TDK%20Photos/FK55-SERIES.jpg,445-5311-ND,FK14X7R1H224K,TDK Corporation,CAP CER 0.22UF 50V 10% RADIAL,1833,0,0.33,0,1,Bulk,FK,0.22åuF,å±10%,50V,X7R,Through Hole,-55å¡C ~ 125å¡C,General Purpose,-,Radial,"0.217"" L x 0.177"" W (5.50mm x 4.50mm)","0.217"" (5.50mm)",-,"0.098"" (2.50mm)",-,Formed Leads - Kinked,STOCK,,0.22åuF,,
http://product.tdk.com/capacitor/leadmlcc/en/documents/leadmlcc_commercial_general_en.pdf,http://media.digikey.com/photos/TDK%20Photos/FK28C0G1H470J.JPG,445-4716-ND,FK28C0G1H150J,TDK Corporation,CAP CER 15PF 50V 5% RADIAL,1469,0,0.3,0,1,Bulk,FK,15pF,å±5%,50V,"C0G, NP0",Through Hole,-55å¡C ~ 125å¡C,General Purpose,-,Radial,"0.157"" L x 0.098"" W (4.00mm x 2.50mm)","0.217"" (5.50mm)",-,"0.197"" (5.00mm)",-,Formed Leads - Kinked,STOCK,STOCK,15pFSTOCK,CAPRB500W53L550T250H550_HS,TH-FK24-FK28_CERAMIC
http://product.tdk.com/capacitor/leadmlcc/en/documents/leadmlcc_commercial_general_en.pdf,http://media.digikey.com/photos/TDK%20Photos/FK28C0G1H470J.JPG,445-5251-ND,FK28X7R1H682K,TDK Corporation,CAP CER 6800PF 50V 10% RADIAL,5050,0,0.3,0,1,Bulk,FK,6800pF,å±10%,50V,X7R,Through Hole,-55å¡C ~ 125å¡C,General Purpose,-,Radial,"0.157"" L x 0.098"" W (4.00mm x 2.50mm)","0.217"" (5.50mm)",-,"0.197"" (5.00mm)",-,Formed Leads - Kinked,#N/A,,6800pF,,
http://product.tdk.com/capacitor/leadmlcc/en/documents/leadmlcc_commercial_general_en.pdf,http://media.digikey.com/photos/TDK%20Photos/FK28C0G1H470J.JPG,445-4720-ND,FK28C0G1H330J,TDK Corporation,CAP CER 33PF 50V 5% RADIAL,4774,0,0.3,0,1,Bulk,FK,33pF,å±5%,50V,"C0G, NP0",Through Hole,-55å¡C ~ 125å¡C,General Purpose,-,Radial,"0.157"" L x 0.098"" W (4.00mm x 2.50mm)","0.217"" (5.50mm)",-,"0.197"" (5.00mm)",-,Formed Leads - Kinked,#N/A,,33pF,,
http://product.tdk.com/capacitor/leadmlcc/en/documents/leadmlcc_commercial_general_en.pdf,http://media.digikey.com/photos/TDK%20Photos/FK28C0G1H470J.JPG,445-8411-ND,FK18X5R1E224K,TDK Corporation,CAP CER 0.22UF 25V 10% RADIAL,1572,0,0.34,0,1,Bulk,FK,0.22åuF,å±10%,25V,X5R,Through Hole,-55å¡C ~ 85å¡C,General Purpose,-,Radial,"0.157"" L x 0.098"" W (4.00mm x 2.50mm)","0.217"" (5.50mm)",-,"0.098"" (2.50mm)",-,Formed Leads - Kinked,STOCK,,0.22åuF,,
http://product.tdk.com/capacitor/leadmlcc/en/documents/leadmlcc_commercial_general_en.pdf,http://media.digikey.com/photos/TDK%20Photos/FK28C0G1H470J.JPG,445-8423-ND,FK18X7R1E224K,TDK Corporation,CAP CER 0.22UF 25V 10% RADIAL,372,0,0.33,0,1,Bulk,FK,0.22åuF,å±10%,25V,X7R,Through Hole,-55å¡C ~ 125å¡C,General Purpose,-,Radial,"0.157"" L x 0.098"" W (4.00mm x 2.50mm)","0.217"" (5.50mm)",-,"0.098"" (2.50mm)",-,Formed Leads - Kinked,STOCK,,0.22åuF,,
http://product.tdk.com/capacitor/leadmlcc/en/documents/leadmlcc_commercial_general_en.pdf,http://media.digikey.com/photos/TDK%20Photos/FK28C0G1H470J.JPG,445-8620-ND,FK28X7R1E224K,TDK Corporation,CAP CER 0.22UF 25V 10% RADIAL,798,0,0.33,0,1,Bulk,FK,0.22åuF,å±10%,25V,X7R,Through Hole,-55å¡C ~ 125å¡C,General Purpose,-,Radial,"0.157"" L x 0.098"" W (4.00mm x 2.50mm)","0.217"" (5.50mm)",-,"0.197"" (5.00mm)",-,Formed Leads - Kinked,STOCK,,0.22åuF,,
http://product.tdk.com/capacitor/leadmlcc/en/documents/leadmlcc_commercial_general_en.pdf,http://media.digikey.com/photos/TDK%20Photos/FK28C0G1H470J.JPG,445-8608-ND,FK28X5R1E224K,TDK Corporation,CAP CER 0.22UF 25V 10% RADIAL,675,0,0.35,0,1,Bulk,FK,0.22åuF,å±10%,25V,X5R,Through Hole,-55å¡C ~ 85å¡C,General Purpose,-,Radial,"0.157"" L x 0.098"" W (4.00mm x 2.50mm)","0.217"" (5.50mm)",-,"0.197"" (5.00mm)",-,Formed Leads - Kinked,STOCK,,0.22åuF,,
http://product.tdk.com/capacitor/leadmlcc/en/documents/leadmlcc_commercial_general_en.pdf,http://media.digikey.com/photos/TDK%20Photos/FK28C0G1H470J.JPG,445-4765-ND,FK18C0G1H330J,TDK Corporation,CAP CER 33PF 50V 5% RADIAL,3211,0,0.3,0,1,Bulk,FK,33pF,å±5%,50V,"C0G, NP0",Through Hole,-55å¡C ~ 125å¡C,General Purpose,-,Radial,"0.157"" L x 0.098"" W (4.00mm x 2.50mm)","0.217"" (5.50mm)",-,"0.098"" (2.50mm)",-,Formed Leads - Kinked,#N/A,,33pF,,
http://product.tdk.com/capacitor/leadmlcc/en/documents/leadmlcc_commercial_general_en.pdf,http://media.digikey.com/photos/TDK%20Photos/FK28C0G1H470J.JPG,445-8578-ND,FK28C0G1H080D,TDK Corporation,CAP CER 8PF 50V RADIAL,3077,0,0.3,0,1,Bulk,FK,8pF,å±0.5pF,50V,"C0G, NP0",Through Hole,-55å¡C ~ 125å¡C,General Purpose,-,Radial,"0.157"" L x 0.098"" W (4.00mm x 2.50mm)","0.217"" (5.50mm)",-,"0.197"" (5.00mm)",-,Formed Leads - Kinked,#N/A,,8pF,,
http://product.tdk.com/capacitor/leadmlcc/en/documents/leadmlcc_commercial_general_en.pdf,http://media.digikey.com/photos/TDK%20Photos/FK28C0G1H470J.JPG,445-4718-ND,FK28C0G1H220J,TDK Corporation,CAP CER 22PF 50V 5% RADIAL,13823,0,0.29,0,1,Bulk,FK,22pF,å±5%,50V,"C0G, NP0",Through Hole,-55å¡C ~ 125å¡C,General Purpose,-,Radial,"0.157"" L x 0.098"" W (4.00mm x 2.50mm)","0.217"" (5.50mm)",-,"0.197"" (5.00mm)",-,Formed Leads - Kinked,STOCK,STOCK,22pFSTOCK,CAPRB500W53L550T250H550_HS,TH-FK24-FK28_CERAMIC
http://product.tdk.com/capacitor/leadmlcc/en/documents/leadmlcc_commercial_general_en.pdf,http://media.digikey.com/photos/TDK%20Photos/FK28C0G1H470J.JPG,445-8388-ND,FK18C0G1H3R3C,TDK Corporation,CAP CER 3.3PF 50V RADIAL,2597,0,0.3,0,1,Bulk,FK,3.3pF,å±0.25pF,50V,"C0G, NP0",Through Hole,-55å¡C ~ 125å¡C,General Purpose,-,Radial,"0.157"" L x 0.098"" W (4.00mm x 2.50mm)","0.217"" (5.50mm)",-,"0.098"" (2.50mm)",-,Formed Leads - Kinked,#N/A,,3.3pF,,
http://product.tdk.com/capacitor/leadmlcc/en/documents/leadmlcc_commercial_midvoltage_en.pdf,http://media.digikey.com/Photos/TDK%20Photos/FK74-SERIES.jpg,445-2648-ND,FK22X7R2E224K,TDK Corporation,CAP CER 0.22UF 250V 10% RADIAL,1,0,1.69,0,1,Bulk,FK,0.22åuF,å±10%,250V,X7R,Through Hole,-55å¡C ~ 125å¡C,General Purpose,-,Radial,"0.295"" L x 0.157"" W (7.50mm x 4.00mm)","0.315"" (8.00mm)",-,"0.197"" (5.00mm)",-,Formed Leads - Kinked,STOCK,,0.22åuF,,
http://product.tdk.com/capacitor/leadmlcc/en/documents/leadmlcc_commercial_general_en.pdf,http://media.digikey.com/photos/TDK%20Photos/FK28C0G1H470J.JPG,445-2849-ND,FK28X7R1C224K,TDK Corporation,CAP CER 0.22UF 16V 10% RADIAL,4010,0,0.3,0,1,Bulk,FK,0.22åuF,å±10%,16V,X7R,Through Hole,-55å¡C ~ 125å¡C,General Purpose,-,Radial,"0.157"" L x 0.098"" W (4.00mm x 2.50mm)","0.217"" (5.50mm)",-,"0.197"" (5.00mm)",-,Formed Leads - Kinked,STOCK,,0.22åuF,,
http://product.tdk.com/capacitor/leadmlcc/en/documents/leadmlcc_commercial_general_en.pdf,http://media.digikey.com/photos/TDK%20Photos/FK28C0G1H470J.JPG,445-4729-ND,FK28C0G1H181J,TDK Corporation,CAP CER 180PF 50V 5% RADIAL,2198,0,0.3,0,1,Bulk,FK,180pF,å±5%,50V,"C0G, NP0",Through Hole,-55å¡C ~ 125å¡C,General Purpose,-,Radial,"0.157"" L x 0.098"" W (4.00mm x 2.50mm)","0.217"" (5.50mm)",-,"0.197"" (5.00mm)",-,Formed Leads - Kinked,#N/A,,180pF,,
http://product.tdk.com/capacitor/leadmlcc/en/documents/leadmlcc_commercial_general_en.pdf,http://media.digikey.com/photos/TDK%20Photos/FK28C0G1H470J.JPG,445-5305-ND,FK18X7R1C224K,TDK Corporation,CAP CER 0.22UF 16V 10% RADIAL,384,0,0.29,0,1,Bulk,FK,0.22åuF,å±10%,16V,X7R,Through Hole,-55å¡C ~ 125å¡C,General Purpose,-,Radial,"0.157"" L x 0.098"" W (4.00mm x 2.50mm)","0.217"" (5.50mm)",-,"0.098"" (2.50mm)",-,Formed Leads - Kinked,STOCK,,0.22åuF,,
http://product.tdk.com/capacitor/leadmlcc/en/documents/leadmlcc_commercial_midvoltage_en.pdf,http://media.digikey.com/Photos/TDK%20Photos/FK53-SERIES.jpg,445-8562-ND,FK26X7R2A224K,TDK Corporation,CAP CER 0.22UF 100V 10% RADIAL,10065,0,0.49,0,1,Bulk,FK,0.22åuF,å±10%,100V,X7R,Through Hole,-55å¡C ~ 125å¡C,General Purpose,-,Radial,"0.217"" L x 0.138"" W (5.50mm x 3.50mm)","0.236"" (6.00mm)",-,"0.197"" (5.00mm)",-,Formed Leads - Kinked,STOCK,,0.22åuF,,
http://product.tdk.com/capacitor/leadmlcc/en/documents/leadmlcc_commercial_general_en.pdf,http://media.digikey.com/photos/TDK%20Photos/FK28C0G1H470J.JPG,445-4771-ND,FK18C0G1H101J,TDK Corporation,CAP CER 100PF 50V 5% RADIAL,8149,0,0.3,0,1,Bulk,FK,100pF,å±5%,50V,"C0G, NP0",Through Hole,-55å¡C ~ 125å¡C,General Purpose,-,Radial,"0.157"" L x 0.098"" W (4.00mm x 2.50mm)","0.217"" (5.50mm)",-,"0.098"" (2.50mm)",-,Formed Leads - Kinked,STOCK,,100pF,,
http://product.tdk.com/capacitor/leadmlcc/en/documents/leadmlcc_commercial_general_en.pdf,http://media.digikey.com/photos/TDK%20Photos/FK28C0G1H470J.JPG,445-5298-ND,FK18X7R1H153K,TDK Corporation,CAP CER 0.015UF 50V 10% RADIAL,1518,0,0.3,0,1,Bulk,FK,0.015åuF,å±10%,50V,X7R,Through Hole,-55å¡C ~ 125å¡C,General Purpose,-,Radial,"0.157"" L x 0.098"" W (4.00mm x 2.50mm)","0.217"" (5.50mm)",-,"0.098"" (2.50mm)",-,Formed Leads - Kinked,#N/A,,0.015åuF,,
http://product.tdk.com/capacitor/leadmlcc/en/documents/leadmlcc_commercial_general_en.pdf,http://media.digikey.com/photos/TDK%20Photos/FK28C0G1H470J.JPG,445-5259-ND,FK28X7R1E154K,TDK Corporation,CAP CER 0.15UF 25V 10% RADIAL,1404,0,0.3,0,1,Bulk,FK,0.15åuF,å±10%,25V,X7R,Through Hole,-55å¡C ~ 125å¡C,General Purpose,-,Radial,"0.157"" L x 0.098"" W (4.00mm x 2.50mm)","0.217"" (5.50mm)",-,"0.197"" (5.00mm)",-,Formed Leads - Kinked,#N/A,,0.15åuF,,
http://product.tdk.com/capacitor/leadmlcc/en/documents/leadmlcc_commercial_general_en.pdf,http://media.digikey.com/photos/TDK%20Photos/FK28C0G1H470J.JPG,445-5253-ND,FK28X7R1H153K,TDK Corporation,CAP CER 0.015UF 50V 10% RADIAL,1480,0,0.3,0,1,Bulk,FK,0.015åuF,å±10%,50V,X7R,Through Hole,-55å¡C ~ 125å¡C,General Purpose,-,Radial,"0.157"" L x 0.098"" W (4.00mm x 2.50mm)","0.217"" (5.50mm)",-,"0.197"" (5.00mm)",-,Formed Leads - Kinked,#N/A,,0.015åuF,,
http://product.tdk.com/capacitor/leadmlcc/en/documents/leadmlcc_commercial_midvoltage_en.pdf,http://media.digikey.com/Photos/TDK%20Photos/FK14xxx.jpg,445-8317-ND,FK14X7S2A224K,TDK Corporation,CAP CER 0.22UF 100V 10% RADIAL,1343,0,0.48,0,1,Bulk,FK,0.22åuF,å±10%,100V,X7S,Through Hole,-55å¡C ~ 125å¡C,General Purpose,-,Radial,"0.177"" L x 0.098"" W (4.50mm x 2.50mm)","0.217"" (5.50mm)",-,"0.098"" (2.50mm)",-,Formed Leads - Kinked,STOCK,,0.22åuF,,
http://product.tdk.com/capacitor/leadmlcc/en/documents/leadmlcc_commercial_general_en.pdf,http://media.digikey.com/photos/TDK%20Photos/FK28C0G1H470J.JPG,445-4719-ND,FK28C0G1H270J,TDK Corporation,CAP CER 27PF 50V 5% RADIAL,1352,0,0.3,0,1,Bulk,FK,27pF,å±5%,50V,"C0G, NP0",Through Hole,-55å¡C ~ 125å¡C,General Purpose,-,Radial,"0.157"" L x 0.098"" W (4.00mm x 2.50mm)","0.217"" (5.50mm)",-,"0.197"" (5.00mm)",-,Formed Leads - Kinked,#N/A,,27pF,,
http://product.tdk.com/capacitor/leadmlcc/en/documents/leadmlcc_commercial_general_en.pdf,http://media.digikey.com/photos/TDK%20Photos/FK28C0G1H470J.JPG,445-8574-ND,FK28C0G1H040C,TDK Corporation,CAP CER 4PF 50V RADIAL,1276,0,0.3,0,1,Bulk,FK,4pF,å±0.25pF,50V,"C0G, NP0",Through Hole,-55å¡C ~ 125å¡C,General Purpose,-,Radial,"0.157"" L x 0.098"" W (4.00mm x 2.50mm)","0.217"" (5.50mm)",-,"0.197"" (5.00mm)",-,Formed Leads - Kinked,#N/A,,4pF,,
http://product.tdk.com/capacitor/leadmlcc/en/documents/leadmlcc_commercial_general_en.pdf,http://media.digikey.com/photos/TDK%20Photos/FK28C0G1H470J.JPG,445-8584-ND,FK28C0G1H3R3C,TDK Corporation,CAP CER 3.3PF 50V RADIAL,1104,0,0.3,0,1,Bulk,FK,3.3pF,å±0.25pF,50V,"C0G, NP0",Through Hole,-55å¡C ~ 125å¡C,General Purpose,-,Radial,"0.157"" L x 0.098"" W (4.00mm x 2.50mm)","0.217"" (5.50mm)",-,"0.197"" (5.00mm)",-,Formed Leads - Kinked,#N/A,,3.3pF,,
http://product.tdk.com/capacitor/leadmlcc/en/documents/leadmlcc_commercial_general_en.pdf,http://media.digikey.com/photos/TDK%20Photos/FK28C0G1H470J.JPG,445-5300-ND,FK18X7R1H333K,TDK Corporation,CAP CER 0.033UF 50V 10% RADIAL,1077,0,0.3,0,1,Bulk,FK,0.033åuF,å±10%,50V,X7R,Through Hole,-55å¡C ~ 125å¡C,General Purpose,-,Radial,"0.157"" L x 0.098"" W (4.00mm x 2.50mm)","0.217"" (5.50mm)",-,"0.098"" (2.50mm)",-,Formed Leads - Kinked,#N/A,,0.033åuF,,
http://product.tdk.com/capacitor/leadmlcc/en/documents/leadmlcc_commercial_midvoltage_en.pdf,http://media.digikey.com/Photos/TDK%20Photos/FK55-SERIES.jpg,445-8524-ND,FK24X7S2A224K,TDK Corporation,CAP CER 0.22UF 100V 10% RADIAL,1228,0,0.49,0,1,Bulk,FK,0.22åuF,å±10%,100V,X7S,Through Hole,-55å¡C ~ 125å¡C,General Purpose,-,Radial,"0.177"" L x 0.098"" W (4.50mm x 2.50mm)","0.217"" (5.50mm)",-,"0.197"" (5.00mm)",-,Formed Leads - Kinked,STOCK,,0.22åuF,,
http://product.tdk.com/capacitor/leadmlcc/en/documents/leadmlcc_commercial_midvoltage_en.pdf,http://media.digikey.com/Photos/TDK%20Photos/FK53-SERIES.jpg,445-8363-ND,FK16X7R2A224K,TDK Corporation,CAP CER 0.22UF 100V 10% RADIAL,988,0,0.48,0,1,Bulk,FK,0.22åuF,å±10%,100V,X7R,Through Hole,-55å¡C ~ 125å¡C,General Purpose,-,Radial,"0.217"" L x 0.138"" W (5.50mm x 3.50mm)","0.236"" (6.00mm)",-,"0.098"" (2.50mm)",-,Formed Leads - Kinked,STOCK,,0.22åuF,,
http://product.tdk.com/capacitor/leadmlcc/en/documents/leadmlcc_commercial_general_en.pdf,http://media.digikey.com/photos/TDK%20Photos/FK28C0G1H470J.JPG,445-4803-ND,FK28Y5V1H224Z,TDK Corporation,CAP CER 0.22UF 50V RADIAL,0,0,Call,0,1,Bulk,FK,0.22åuF,"-20%, +80%",50V,Y5V (F),Through Hole,-30å¡C ~ 85å¡C,General Purpose,-,Radial,"0.157"" L x 0.098"" W (4.00mm x 2.50mm)","0.217"" (5.50mm)",-,"0.197"" (5.00mm)",-,Formed Leads - Kinked,STOCK,,0.22åuF,,
http://product.tdk.com/capacitor/leadmlcc/en/documents/leadmlcc_commercial_general_en.pdf,http://media.digikey.com/photos/TDK%20Photos/FK28C0G1H470J.JPG,445-4806-ND,FK18Y5V1H224Z,TDK Corporation,CAP CER 0.22UF 50V RADIAL,0,0,Call,0,1,Bulk,FK,0.22åuF,"-20%, +80%",50V,Y5V (F),Through Hole,-30å¡C ~ 85å¡C,General Purpose,-,Radial,"0.157"" L x 0.098"" W (4.00mm x 2.50mm)","0.217"" (5.50mm)",-,"0.098"" (2.50mm)",-,Formed Leads - Kinked,STOCK,,0.22åuF,,
http://product.tdk.com/capacitor/leadmlcc/en/documents/leadmlcc_commercial_general_en.pdf,http://media.digikey.com/Photos/TDK%20Photos/FK55-SERIES.jpg,445-5312-ND,FK14X7R1H334K,TDK Corporation,CAP CER 0.33UF 50V 10% RADIAL,5922,0,0.32,0,1,Bulk,FK,0.33åuF,å±10%,50V,X7R,Through Hole,-55å¡C ~ 125å¡C,General Purpose,-,Radial,"0.217"" L x 0.177"" W (5.50mm x 4.50mm)","0.217"" (5.50mm)",-,"0.098"" (2.50mm)",-,Formed Leads - Kinked,STOCK,,0.33åuF,,
http://product.tdk.com/capacitor/leadmlcc/en/documents/leadmlcc_commercial_general_en.pdf,http://media.digikey.com/Photos/TDK%20Photos/FK55-SERIES.jpg,445-5263-ND,FK24X7R1H334K,TDK Corporation,CAP CER 0.33UF 50V 10% RADIAL,9536,0,0.32,0,1,Bulk,FK,0.33åuF,å±10%,50V,X7R,Through Hole,-55å¡C ~ 125å¡C,General Purpose,-,Radial,"0.217"" L x 0.177"" W (5.50mm x 4.50mm)","0.217"" (5.50mm)",-,"0.197"" (5.00mm)",-,Formed Leads - Kinked,STOCK,,0.33åuF,,
http://product.tdk.com/capacitor/leadmlcc/en/documents/leadmlcc_commercial_general_en.pdf,http://media.digikey.com/photos/TDK%20Photos/FK28C0G1H470J.JPG,445-8609-ND,FK28X5R1E334K,TDK Corporation,CAP CER 0.33UF 25V 10% RADIAL,5767,0,0.34,0,1,Bulk,FK,0.33åuF,å±10%,25V,X5R,Through Hole,-55å¡C ~ 85å¡C,General Purpose,-,Radial,"0.157"" L x 0.098"" W (4.00mm x 2.50mm)","0.217"" (5.50mm)",-,"0.197"" (5.00mm)",-,Formed Leads - Kinked,STOCK,,0.33åuF,,
http://product.tdk.com/capacitor/leadmlcc/en/documents/leadmlcc_commercial_general_en.pdf,http://media.digikey.com/photos/TDK%20Photos/FK28C0G1H470J.JPG,445-8412-ND,FK18X5R1E334K,TDK Corporation,CAP CER 0.33UF 25V 10% RADIAL,5503,0,0.34,0,1,Bulk,FK,0.33åuF,å±10%,25V,X5R,Through Hole,-55å¡C ~ 85å¡C,General Purpose,-,Radial,"0.157"" L x 0.098"" W (4.00mm x 2.50mm)","0.217"" (5.50mm)",-,"0.098"" (2.50mm)",-,Formed Leads - Kinked,STOCK,,0.33åuF,,
http://product.tdk.com/capacitor/leadmlcc/en/documents/leadmlcc_commercial_general_en.pdf,http://media.digikey.com/photos/TDK%20Photos/FK28C0G1H470J.JPG,445-8622-ND,FK28X7R1E474K,TDK Corporation,CAP CER 0.47UF 25V 10% RADIAL,1773,0,0.32,0,1,Bulk,FK,0.47åuF,å±10%,25V,X7R,Through Hole,-55å¡C ~ 125å¡C,General Purpose,-,Radial,"0.157"" L x 0.098"" W (4.00mm x 2.50mm)","0.217"" (5.50mm)",-,"0.197"" (5.00mm)",-,Formed Leads - Kinked,#N/A,,0.47åuF,,
