"•ÈÀ""Datasheets""",Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,Packaging,Series,Capacitance,Tolerance,Voltage - Rated,ESR (Equivalent Series Resistance),Type,Operating Temperature,Mounting Type,Package / Case,Size / Dimension,Height - Seated (Max),Lead Spacing,Manufacturer Size Code,Features,Stock,Query,Package,Column4,Column5
http://www.avx.com/docs/Catalogs/taj.pdf,"http://media.digikey.com/photos/AVX%20Photos/OxiCap%20NOJ%20SERIES%201.6H,3.2L,1.6W.jpg",478-2354-1-ND,TAJA335K016RNJ,AVX Corporation,CAP TANT 3.3UF 16V 10% 1206,46185,0,0.35,0,1,Cut Tape (CT),TAJ,3.3åuF,å±10%,16V,5 Ohm,Molded,-55å¡C ~ 125å¡C,Surface Mount,1206 (3216 Metric),"0.126"" L x 0.063"" W (3.20mm x 1.60mm)","0.071"" (1.80mm)",-,A,General Purpose,,3.3åuF,,,
http://www.avx.com/docs/Catalogs/taj.pdf,"http://media.digikey.com/photos/AVX%20Photos/OxiCap%20NOJ%20SERIES%201.6H,3.2L,1.6W.jpg",478-1664-1-ND,TAJA335K020RNJ,AVX Corporation,CAP TANT 3.3UF 20V 10% 1206,6639,0,0.49,0,1,Cut Tape (CT),TAJ,3.3åµF,å±10%,20V,4.5 Ohm,Molded,-55å¡C ~ 125å¡C,Surface Mount,1206 (3216 Metric),"0.126"" L x 0.063"" W (3.20mm x 1.60mm)","0.071"" (1.80mm)",-,A,General Purpose,,3.3åµF,,,
http://www.avx.com/docs/Catalogs/taj.pdf,"http://media.digikey.com/photos/AVX%20Photos/OxiCap%20NOJ%20SERIES%201.9H,3.5L,2.8W.jpg",478-2365-1-ND,TAJB335K025RNJ,AVX Corporation,CAP TANT 3.3UF 25V 10% 1210,19913,0,0.62,0,1,Cut Tape (CT),TAJ,3.3åµF,å±10%,25V,3.5 Ohm,Molded,-55å¡C ~ 125å¡C,Surface Mount,1210 (3528 Metric),"0.138"" L x 0.110"" W (3.50mm x 2.80mm)","0.083"" (2.10mm)",-,B,General Purpose,,3.3åµF,,,
http://www.avx.com/docs/Catalogs/taj.pdf,"http://media.digikey.com/photos/AVX%20Photos/OxiCap%20NOJ%20SERIES%201.9H,3.5L,2.8W.jpg",478-1685-1-ND,TAJB335K020RNJ,AVX Corporation,CAP TANT 3.3UF 20V 10% 1210,69313,0,0.7,0,1,Cut Tape (CT),TAJ,3.3åuF,å±10%,20V,3 Ohm,Molded,-55å¡C ~ 125å¡C,Surface Mount,1210 (3528 Metric),"0.138"" L x 0.110"" W (3.50mm x 2.80mm)","0.083"" (2.10mm)",-,B,General Purpose,,3.3åuF,,,
http://www.avx.com/docs/Catalogs/taj.pdf,"http://media.digikey.com/photos/AVX%20Photos/OxiCap%20NOJ%20SERIES%201.9H,3.5L,2.8W.jpg",478-1686-1-ND,TAJB335K035RNJ,AVX Corporation,CAP TANT 3.3UF 35V 10% 1210,9327,0,0.72,0,1,Cut Tape (CT),TAJ,3.3åuF,å±10%,35V,3.5 Ohm,Molded,-55å¡C ~ 125å¡C,Surface Mount,1210 (3528 Metric),"0.138"" L x 0.110"" W (3.50mm x 2.80mm)","0.083"" (2.10mm)",-,B,General Purpose,,3.3åuF,,,
http://www.avx.com/docs/Catalogs/taj.pdf,"http://media.digikey.com/photos/AVX%20Photos/OxiCap%20NOJ%20SERIES%201.6H,3.2L,1.6W.jpg",478-3072-1-ND,TAJA335K025RNJ,AVX Corporation,CAP TANT 3.3UF 25V 10% 1206,19175,0,0.75,0,1,Cut Tape (CT),TAJ,3.3åuF,å±10%,25V,3.7 Ohm,Molded,-55å¡C ~ 125å¡C,Surface Mount,1206 (3216 Metric),"0.126"" L x 0.063"" W (3.20mm x 1.60mm)","0.071"" (1.80mm)",-,A,General Purpose,,3.3åuF,,,
http://www.avx.com/docs/Catalogs/taj.pdf,http://media.digikey.com/Photos/AVX%20Photos/OxiCapNOS60%20SERIES.JPG,478-3076-1-ND,TAJC335K050RNJ,AVX Corporation,CAP TANT 3.3UF 50V 10% 2312,2959,0,2.03,0,1,Cut Tape (CT),TAJ,3.3åuF,å±10%,50V,2.5 Ohm,Molded,-55å¡C ~ 125å¡C,Surface Mount,2312 (6032 Metric),"0.236"" L x 0.126"" W (6.00mm x 3.20mm)","0.110"" (2.80mm)",-,C,General Purpose,,3.3åuF,,,
http://www.avx.com/docs/Catalogs/tac.pdf,"http://media.digikey.com/photos/AVX%20Photos/TAC,TLC%20SERIES%201.6L,0.85W.jpg",478-6061-1-ND,TACL335K010XTA,AVX Corporation,CAP TANT 3.3UF 10V 10% 0603,3898,0,2.67,0,1,Cut Tape (CT),TACmicrochipå¨ TAC,3.3åuF,å±10%,10V,7.5 Ohm,Molded,-55å¡C ~ 125å¡C,Surface Mount,0603 (1608 Metric),"0.063"" L x 0.033"" W (1.60mm x 0.85mm)","0.039"" (1.00mm)",-,L,General Purpose,,3.3åuF,,,
http://www.avx.com/docs/Catalogs/taj.pdf,"http://media.digikey.com/photos/AVX%20Photos/OxiCap%20NOJ%20SERIES%201.6H,3.2L,1.6W.jpg",478-3029-1-ND,TAJA335M006RNJ,AVX Corporation,CAP TANT 3.3UF 6.3V 20% 1206,8993,0,0.52,0,1,Cut Tape (CT),TAJ,3.3åuF,å±20%,6.3V,6 Ohm,Molded,-55å¡C ~ 125å¡C,Surface Mount,1206 (3216 Metric),"0.126"" L x 0.063"" W (3.20mm x 1.60mm)","0.071"" (1.80mm)",-,A,General Purpose,,3.3åuF,,,
http://www.avx.com/docs/Catalogs/taj.pdf,"http://media.digikey.com/photos/AVX%20Photos/OxiCap%20NOJ%20SERIES%201.6H,3.2L,1.6W.jpg",478-3030-1-ND,TAJA335M010RNJ,AVX Corporation,CAP TANT 3.3UF 10V 20% 1206,26355,0,0.53,0,1,Cut Tape (CT),TAJ,3.3åuF,å±20%,10V,5 Ohm,Molded,-55å¡C ~ 125å¡C,Surface Mount,1206 (3216 Metric),"0.126"" L x 0.063"" W (3.20mm x 1.60mm)","0.071"" (1.80mm)",-,A,General Purpose,,3.3åuF,,,
http://www.avx.com/docs/Catalogs/taj.pdf,"http://media.digikey.com/photos/AVX%20Photos/OxiCap%20NOJ%20SERIES%201.6H,3.2L,1.6W.jpg",478-3866-1-ND,TAJA335K010RNJ,AVX Corporation,CAP TANT 3.3UF 10V 10% 1206,4892,0,0.53,0,1,Cut Tape (CT),TAJ,3.3åuF,å±10%,10V,5.5 Ohm,Molded,-55å¡C ~ 125å¡C,Surface Mount,1206 (3216 Metric),"0.126"" L x 0.063"" W (3.20mm x 1.60mm)","0.071"" (1.80mm)",-,A,General Purpose,,3.3åuF,,,
http://www.avx.com/docs/Catalogs/taj.pdf,"http://media.digikey.com/photos/AVX%20Photos/OxiCap%20NOJ%20SERIES%201.9H,3.5L,2.8W.jpg",478-3885-1-ND,TAJB335M020RNJ,AVX Corporation,CAP TANT 3.3UF 20V 20% 1210,7817,0,0.7,0,1,Cut Tape (CT),TAJ,3.3åuF,å±20%,20V,3 Ohm,Molded,-55å¡C ~ 125å¡C,Surface Mount,1210 (3528 Metric),"0.138"" L x 0.110"" W (3.50mm x 2.80mm)","0.083"" (2.10mm)",-,B,General Purpose,,3.3åuF,,,
http://www.avx.com/docs/Catalogs/taj.pdf,"http://media.digikey.com/photos/AVX%20Photos/OxiCap%20NOJ%20SERIES%201.9H,3.5L,2.8W.jpg",478-3884-1-ND,TAJB335K016RNJ,AVX Corporation,CAP TANT 3.3UF 16V 10% 1210,6333,0,0.7,0,1,Cut Tape (CT),TAJ,3.3åuF,å±10%,16V,4.5 Ohm,Molded,-55å¡C ~ 125å¡C,Surface Mount,1210 (3528 Metric),"0.138"" L x 0.110"" W (3.50mm x 2.80mm)","0.083"" (2.10mm)",-,B,General Purpose,,3.3åuF,,,
http://www.avx.com/docs/Catalogs/taj.pdf,"http://media.digikey.com/photos/AVX%20Photos/OxiCap%20NOJ%20SERIES%201.9H,3.5L,2.8W.jpg",478-7530-1-ND,TAJB335M025RNJ,AVX Corporation,CAP TANT 3.3UF 25V 20% 1210,9705,0,0.89,0,1,Cut Tape (CT),TAJ,3.3åµF,å±20%,25V,3.5 Ohm,Molded,-55å¡C ~ 125å¡C,Surface Mount,1210 (3528 Metric),"0.138"" L x 0.110"" W (3.50mm x 2.80mm)","0.075"" (1.90mm)",-,B,General Purpose,,3.3åµF,,,
http://www.avx.com/docs/Catalogs/taj.pdf,http://media.digikey.com/Photos/AVX%20Photos/OxiCapNOS60%20SERIES.JPG,478-1714-1-ND,TAJC335K035RNJ,AVX Corporation,CAP TANT 3.3UF 35V 10% 2312,11906,0,0.92,0,1,Cut Tape (CT),TAJ,3.3åµF,å±10%,35V,2.5 Ohm,Molded,-55å¡C ~ 125å¡C,Surface Mount,2312 (6032 Metric),"0.236"" L x 0.126"" W (6.00mm x 3.20mm)","0.110"" (2.80mm)",-,C,General Purpose,,3.3åµF,,,
http://www.avx.com/docs/Catalogs/tajlp.pdf,http://media.digikey.com/Photos/AVX%20Photos/TAJ%20SERIES%201206%20PKG.JPG,478-3279-1-ND,TAJS335K010RNJ,AVX Corporation,CAP TANT 3.3UF 10V 10% 1206,7378,0,1.22,0,1,Cut Tape (CT),TAJ,3.3åuF,å±10%,10V,8 Ohm,Molded,-55å¡C ~ 125å¡C,Surface Mount,1206 (3216 Metric),"0.126"" L x 0.063"" W (3.20mm x 1.60mm)","0.047"" (1.20mm)",-,S,General Purpose,,3.3åuF,,,
http://www.avx.com/docs/Catalogs/tac.pdf,"http://media.digikey.com/photos/AVX%20Photos/TAC,TLC%20SERIES%202.0-2.5L,1.35W.jpg",478-2563-1-ND,TACR335M010XTA,AVX Corporation,CAP TANT 3.3UF 10V 20% 0805,1545,0,3.49,0,1,Cut Tape (CT),TACmicrochipå¨ TAC,3.3åuF,å±20%,10V,5 Ohm,Molded,-55å¡C ~ 125å¡C,Surface Mount,0805 (2012 Metric),"0.079"" L x 0.053"" W (2.00mm x 1.35mm)","0.059"" (1.50mm)",-,R,General Purpose,,3.3åuF,,,
http://www.avx.com/docs/Catalogs/taj.pdf,"http://media.digikey.com/photos/AVX%20Photos/OxiCap%20NOJ%20SERIES%201.9H,3.5L,2.8W.jpg",478-3041-1-ND,TAJB335M016RNJ,AVX Corporation,CAP TANT 3.3UF 16V 20% 1210,19761,0,0.7,0,1,Cut Tape (CT),TAJ,3.3åuF,å±20%,16V,4.5 Ohm,Molded,-55å¡C ~ 125å¡C,Surface Mount,1210 (3528 Metric),"0.138"" L x 0.110"" W (3.50mm x 2.80mm)","0.083"" (2.10mm)",-,B,General Purpose,,3.3åuF,,,
http://www.avx.com/docs/Catalogs/tajlp.pdf,"http://media.digikey.com/photos/AVX%20Photos/TAJ,TLJ%20SERIES%202.05L,1.3W.jpg",478-3056-1-ND,TAJR335M010RNJ,AVX Corporation,CAP TANT 3.3UF 10V 20% 0805,4929,0,1.22,0,1,Cut Tape (CT),TAJ,3.3åuF,å±20%,10V,8 Ohm,Molded,-55å¡C ~ 125å¡C,Surface Mount,0805 (2012 Metric),"0.081"" L x 0.051"" W (2.05mm x 1.30mm)","0.047"" (1.20mm)",-,R,General Purpose,,3.3åuF,,,
http://www.avx.com/docs/Catalogs/taj.pdf,http://media.digikey.com/Photos/AVX%20Photos/OxiCapNOS60%20SERIES.JPG,478-3903-1-ND,TAJC335K025RNJ,AVX Corporation,CAP TANT 3.3UF 25V 10% 2312,1824,0,0.93,0,1,Cut Tape (CT),TAJ,3.3åµF,å±10%,25V,2.8 Ohm,Molded,-55å¡C ~ 125å¡C,Surface Mount,2312 (6032 Metric),"0.236"" L x 0.126"" W (6.00mm x 3.20mm)","0.110"" (2.80mm)",-,C,General Purpose,,3.3åµF,,,
http://www.avx.com/docs/Catalogs/tac.pdf,"http://media.digikey.com/photos/AVX%20Photos/TAC,TLC%20SERIES%201.6L,0.85W.jpg",478-2556-1-ND,TACL335M010XTA,AVX Corporation,CAP TANT 3.3UF 10V 20% 0603,11921,0,2.67,0,1,Cut Tape (CT),TACmicrochipå¨ TAC,3.3åuF,å±20%,10V,7.5 Ohm,Molded,-55å¡C ~ 125å¡C,Surface Mount,0603 (1608 Metric),"0.063"" L x 0.033"" W (1.60mm x 0.85mm)","0.039"" (1.00mm)",-,L,General Purpose,,3.3åuF,,,
http://www.avx.com/docs/Catalogs/taj.pdf,"http://media.digikey.com/photos/AVX%20Photos/OxiCap%20NOJ%20SERIES%201.6H,3.2L,1.6W.jpg",478-8881-1-ND,TAJA335M016RNJ,AVX Corporation,CAP TANT 3.3UF 16V 20% 1206,3295,0,0.63,0,1,Cut Tape (CT),TAJ,3.3åuF,å±20%,16V,6 Ohm,Molded,-55å¡C ~ 125å¡C,Surface Mount,1206 (3216 Metric),"0.126"" L x 0.063"" W (3.20mm x 1.60mm)","0.071"" (1.80mm)",-,A,General Purpose,,3.3åuF,,,
http://www.avx.com/docs/Catalogs/taj.pdf,"http://media.digikey.com/photos/AVX%20Photos/OxiCap%20NOJ%20SERIES%201.6H,3.2L,1.6W.jpg",478-8880-1-ND,TAJA335K006RNJ,AVX Corporation,CAP TANT 3.3UF 6.3V 10% 1206,4993,0,0.74,0,1,Cut Tape (CT),TAJ,3.3åuF,å±10%,6.3V,7 Ohm,Molded,-55å¡C ~ 125å¡C,Surface Mount,1206 (3216 Metric),"0.126"" L x 0.063"" W (3.20mm x 1.60mm)","0.071"" (1.80mm)",-,A,General Purpose,,3.3åuF,,,
http://www.avx.com/docs/Catalogs/taj.pdf,"http://media.digikey.com/photos/AVX%20Photos/OxiCap%20NOJ%20SERIES%201.9H,3.5L,2.8W.jpg",478-8890-1-ND,TAJB335M035RNJ,AVX Corporation,CAP TANT 3.3UF 35V 20% 1210,2765,0,0.84,0,1,Cut Tape (CT),TAJ,3.3åuF,å±20%,35V,3.5 Ohm,Molded,-55å¡C ~ 125å¡C,Surface Mount,1210 (3528 Metric),"0.138"" L x 0.110"" W (3.50mm x 2.80mm)","0.083"" (2.10mm)",-,B,General Purpose,,3.3åuF,,,
http://www.avx.com/docs/Catalogs/taj.pdf,"http://media.digikey.com/photos/AVX%20Photos/OxiCapNOJ,NOS%20SERIES%202.9H,7.3L,4.3W.jpg",478-1733-1-ND,TAJD335K050RNJ,AVX Corporation,CAP TANT 3.3UF 50V 10% 2917,685,0,1.86,0,1,Cut Tape (CT),TAJ,3.3åµF,å±10%,50V,2 Ohm,Molded,-55å¡C ~ 125å¡C,Surface Mount,2917 (7343 Metric),"0.287"" L x 0.169"" W (7.30mm x 4.30mm)","0.122"" (3.10mm)",-,D,General Purpose,,3.3åµF,,,
http://www.avx.com/docs/Catalogs/taj.pdf,http://media.digikey.com/Photos/AVX%20Photos/OxiCapNOS60%20SERIES.JPG,478-8901-1-ND,TAJC335M050RNJ,AVX Corporation,CAP TANT 3.3UF 50V 20% 2312,990,0,2.21,0,1,Cut Tape (CT),TAJ,3.3åuF,å±20%,50V,2.5 Ohm,Molded,-55å¡C ~ 125å¡C,Surface Mount,2312 (6032 Metric),"0.236"" L x 0.126"" W (6.00mm x 3.20mm)","0.110"" (2.80mm)",-,C,General Purpose,,3.3åuF,,,
http://www.avx.com/docs/Catalogs/taj.pdf,http://media.digikey.com/Photos/AVX%20Photos/OxiCapNOS60%20SERIES.JPG,478-8900-1-ND,TAJC335K035H,AVX Corporation,CAP TANT 3.3UF 35V 10% 2312,975,0,2.43,0,1,Cut Tape (CT),TAJ,3.3åuF,å±10%,35V,2.5 Ohm,Molded,-55å¡C ~ 125å¡C,Surface Mount,2312 (6032 Metric),"0.236"" L x 0.126"" W (6.00mm x 3.20mm)","0.110"" (2.80mm)",-,C,General Purpose,,3.3åuF,,,
http://www.avx.com/docs/Catalogs/taj.pdf,http://media.digikey.com/Photos/AVX%20Photos/OxiCapNOS60%20SERIES.JPG,478-3904-1-ND,TAJC335M025RNJ,AVX Corporation,CAP TANT 3.3UF 25V 20% 2312,0,0,Call,0,1,Cut Tape (CT),TAJ,3.3åµF,å±20%,25V,2.8 Ohm,Molded,-55å¡C ~ 125å¡C,Surface Mount,2312 (6032 Metric),"0.236"" L x 0.126"" W (6.00mm x 3.20mm)","0.110"" (2.80mm)",-,C,General Purpose,,3.3åµF,,,
http://www.avx.com/docs/Catalogs/tajlp.pdf,"http://media.digikey.com/photos/AVX%20Photos/TAJ,TLJ,TCJ,TPS%20SERIES%203.5L,2.8W.jpg",478-3285-1-ND,TAJT335K016RNJ,AVX Corporation,CAP TANT 3.3UF 16V 10% 1210,0,0,Call,0,1,Cut Tape (CT),TAJ,3.3åµF,å±10%,16V,5 Ohm,Molded,-55å¡C ~ 125å¡C,Surface Mount,1210 (3528 Metric),"0.138"" L x 0.110"" W (3.50mm x 2.80mm)","0.047"" (1.20mm)",-,T,General Purpose,,3.3åµF,,,
http://www.avx.com/docs/Catalogs/taj.pdf,"http://media.digikey.com/photos/AVX%20Photos/OxiCapNOJ,NOS%20SERIES%202.9H,7.3L,4.3W.jpg",478-1732-1-ND,TAJD335K035R,AVX Corporation,CAP TANT 3.3UF 35V 10% 2917,0,0,Call,0,1,Cut Tape (CT),TAJ,3.3åµF,å±10%,35V,2.5 Ohm,Molded,-55å¡C ~ 125å¡C,Surface Mount,2917 (7343 Metric),"0.287"" L x 0.169"" W (7.30mm x 4.30mm)","0.122"" (3.10mm)",-,D,General Purpose,,3.3åµF,,,
http://www.avx.com/docs/Catalogs/taj.pdf,http://media.digikey.com/Photos/AVX%20Photos/OxiCapNOS60%20SERIES.JPG,478-4773-1-ND,TAJC337K006RNJ,AVX Corporation,CAP TANT 330UF 6.3V 10% 2312,27342,0,2.29,0,1,Cut Tape (CT),TAJ,330åuF,å±10%,6.3V,500 mOhm,Molded,-55å¡C ~ 125å¡C,Surface Mount,2312 (6032 Metric),"0.236"" L x 0.126"" W (6.00mm x 3.20mm)","0.110"" (2.80mm)",-,C,General Purpose,,330åuF,,,
http://www.avx.com/docs/Catalogs/taj.pdf,"http://media.digikey.com/photos/AVX%20Photos/OxiCapNOJ,NOS%20SERIES%202.9H,7.3L,4.3W.jpg",478-3933-1-ND,TAJD337M010RNJ,AVX Corporation,CAP TANT 330UF 10V 20% 2917,4904,0,3.65,0,1,Cut Tape (CT),TAJ,330åµF,å±20%,10V,900 mOhm,Molded,-55å¡C ~ 125å¡C,Surface Mount,2917 (7343 Metric),"0.287"" L x 0.169"" W (7.30mm x 4.30mm)","0.122"" (3.10mm)",-,D,General Purpose,,330åµF,,,
http://www.avx.com/docs/Catalogs/taj.pdf,http://media.digikey.com/Photos/AVX%20Photos/OxiCapNOS60%20SERIES.JPG,478-1709-1-ND,TAJC157K006RNJ,AVX Corporation,CAP TANT 150UF 6.3V 10% 2312,3024,0,0.91,0,1,Cut Tape (CT),TAJ,150åuF,å±10%,6.3V,1.3 Ohm,Molded,-55å¡C ~ 125å¡C,Surface Mount,2312 (6032 Metric),"0.236"" L x 0.126"" W (6.00mm x 3.20mm)","0.110"" (2.80mm)",-,C,General Purpose,STOCK,150åuFSTOCK,,,
http://www.avx.com/docs/Catalogs/taj.pdf,http://media.digikey.com/Photos/AVX%20Photos/OxiCapNOS60%20SERIES.JPG,478-8902-1-ND,TAJC337M006RNJ,AVX Corporation,CAP TANT 330UF 6.3V 20% 2312,1934,0,1.28,0,1,Cut Tape (CT),TAJ,330åµF,å±20%,6.3V,500 mOhm,Molded,-55å¡C ~ 125å¡C,Surface Mount,2312 (6032 Metric),"0.236"" L x 0.126"" W (6.00mm x 3.20mm)","0.110"" (2.80mm)",-,C,General Purpose,,330åµF,,,
http://www.avx.com/docs/Catalogs/taj.pdf,"http://media.digikey.com/photos/AVX%20Photos/OxiCapNOJ,NOS%20SERIES%202.9H,7.3L,4.3W.jpg",478-8914-1-ND,TAJD337K006RNJ,AVX Corporation,CAP TANT 330UF 6.3V 10% 2917,1280,0,5.08,0,1,Cut Tape (CT),TAJ,330åuF,å±10%,6.3V,400 mOhm,Molded,-55å¡C ~ 125å¡C,Surface Mount,2917 (7343 Metric),"0.287"" L x 0.169"" W (7.30mm x 4.30mm)","0.122"" (3.10mm)",-,D,General Purpose,,330åuF,,,
http://www.avx.com/docs/Catalogs/taj.pdf,"http://media.digikey.com/photos/AVX%20Photos/OxiCapNOJ,NOS%20SERIES%202.9H,7.3L,4.3W.jpg",478-3956-1-ND,TAJE337M006RNJ,AVX Corporation,CAP TANT 330UF 6.3V 20% 2917,2967,0,3.67,0,1,Cut Tape (CT),TAJ,330åµF,å±20%,6.3V,900 mOhm,Molded,-55å¡C ~ 125å¡C,Surface Mount,2917 (7343 Metric),"0.287"" L x 0.169"" W (7.30mm x 4.30mm)","0.169"" (4.30mm)",-,E,General Purpose,,330åµF,,,
http://www.avx.com/docs/Catalogs/tajlp.pdf,"http://media.digikey.com/photos/AVX%20Photos/OxiCapNOJ,NOS%20SERIES%202.9H,7.3L,4.3W.jpg",478-3277-1-ND,TAJY337K006RNJ,AVX Corporation,CAP TANT 330UF 6.3V 10% 2917,1627,0,2.21,0,1,Cut Tape (CT),TAJ,330åuF,å±10%,6.3V,400 mOhm,Molded,-55å¡C ~ 125å¡C,Surface Mount,2917 (7343 Metric),"0.287"" L x 0.169"" W (7.30mm x 4.30mm)","0.079"" (2.00mm)",-,Y,General Purpose,,330åuF,,,
http://www.avx.com/docs/Catalogs/taj.pdf,http://media.digikey.com/Photos/AVX%20Photos/OxiCapNOS60%20SERIES.JPG,478-2347-1-ND,TAJC337K004RNJ,AVX Corporation,CAP TANT 330UF 4V 10% 2312,648,0,2.43,0,1,Cut Tape (CT),TAJ,330åuF,å±10%,4V,300 mOhm,Molded,-55å¡C ~ 125å¡C,Surface Mount,2312 (6032 Metric),"0.236"" L x 0.126"" W (6.00mm x 3.20mm)","0.110"" (2.80mm)",-,C,General Purpose,,330åuF,,,
http://www.avx.com/docs/Catalogs/taj.pdf,"http://media.digikey.com/photos/AVX%20Photos/OxiCapNOJ,NOS%20SERIES%202.9H,7.3L,4.3W.jpg",478-3065-1-ND,TAJD337K004RNJ,AVX Corporation,CAP TANT 330UF 4V 10% 2917,0,0,Call,0,1,Cut Tape (CT),TAJ,330åµF,å±10%,4V,900 mOhm,Molded,-55å¡C ~ 125å¡C,Surface Mount,2917 (7343 Metric),"0.287"" L x 0.169"" W (7.30mm x 4.30mm)","0.122"" (3.10mm)",-,D,General Purpose,,330åµF,,,
http://www.avx.com/docs/Catalogs/taj.pdf,"http://media.digikey.com/photos/AVX%20Photos/OxiCapNOJ,NOS%20SERIES%202.9H,7.3L,4.3W.jpg",478-3957-1-ND,TAJE337M010RNJ,AVX Corporation,CAP TANT 330UF 10V 20% 2917,1158,0,3.78,0,1,Cut Tape (CT),TAJ,330åuF,å±20%,10V,900 mOhm,Molded,-55å¡C ~ 125å¡C,Surface Mount,2917 (7343 Metric),"0.287"" L x 0.169"" W (7.30mm x 4.30mm)","0.169"" (4.30mm)",-,E,General Purpose,,330åuF,,,
http://www.avx.com/docs/Catalogs/taj.pdf,"http://media.digikey.com/photos/AVX%20Photos/OxiCapNOJ,NOS%20SERIES%202.9H,7.3L,4.3W.jpg",478-1736-1-ND,TAJD337K010RNJ,AVX Corporation,CAP TANT 330UF 10V 10% 2917,13237,0,3.94,0,1,Cut Tape (CT),TAJ,330åuF,å±10%,10V,900 mOhm,Molded,-55å¡C ~ 125å¡C,Surface Mount,2917 (7343 Metric),"0.287"" L x 0.169"" W (7.30mm x 4.30mm)","0.122"" (3.10mm)",-,D,General Purpose,,330åuF,,,
http://www.avx.com/docs/Catalogs/taj.pdf,"http://media.digikey.com/photos/AVX%20Photos/OxiCapNOJ,NOS%20SERIES%202.9H,7.3L,4.3W.jpg",478-1748-1-ND,TAJE337K010RNJ,AVX Corporation,CAP TANT 330UF 10V 10% 2917,299,0,3.78,0,1,Cut Tape (CT),TAJ,330åuF,å±10%,10V,900 mOhm,Molded,-55å¡C ~ 125å¡C,Surface Mount,2917 (7343 Metric),"0.287"" L x 0.169"" W (7.30mm x 4.30mm)","0.169"" (4.30mm)",-,E,General Purpose,,330åuF,,,
http://www.avx.com/docs/Catalogs/taj.pdf,"http://media.digikey.com/photos/AVX%20Photos/OxiCapNOJ,NOS%20SERIES%202.9H,7.3L,4.3W.jpg",478-2348-1-ND,TAJE108K004RNJ,AVX Corporation,CAP TANT 1000UF 4V 10% 2917,2919,0,7.1,0,1,Cut Tape (CT),TAJ,1000åuF,å±10%,4V,400 mOhm,Molded,-55å¡C ~ 125å¡C,Surface Mount,2917 (7343 Metric),"0.287"" L x 0.169"" W (7.30mm x 4.30mm)","0.169"" (4.30mm)",-,E,General Purpose,STOCK,1000åuFSTOCK,,,
http://www.avx.com/docs/Catalogs/taj.pdf,"http://media.digikey.com/photos/AVX%20Photos/OxiCap%20NOJ%20SERIES%201.9H,3.5L,2.8W.jpg",478-8891-1-ND,TAJB336K006RNJ,AVX Corporation,CAP TANT 33UF 6.3V 10% 1210,4350,0,0.73,0,1,Cut Tape (CT),TAJ,33åuF,å±10%,6.3V,-,Molded,-55å¡C ~ 125å¡C,Surface Mount,1210 (3528 Metric),"0.138"" L x 0.110"" W (3.50mm x 2.80mm)","0.083"" (2.10mm)",-,B,General Purpose,,33åuF,,,
http://www.avx.com/docs/Catalogs/taj.pdf,"http://media.digikey.com/photos/AVX%20Photos/OxiCapNOJ,NOS%20SERIES%202.9H,7.3L,4.3W.jpg",478-3932-1-ND,TAJD336M035RNJ,AVX Corporation,CAP TANT 33UF 35V 20% 2917,3460,0,3.2,0,1,Cut Tape (CT),TAJ,33åµF,å±20%,35V,900 mOhm,Molded,-55å¡C ~ 125å¡C,Surface Mount,2917 (7343 Metric),"0.287"" L x 0.169"" W (7.30mm x 4.30mm)","0.122"" (3.10mm)",-,D,General Purpose,,33åµF,,,
http://www.avx.com/docs/Catalogs/taj.pdf,"http://media.digikey.com/photos/AVX%20Photos/OxiCap%20NOJ%20SERIES%201.6H,3.2L,1.6W.jpg",478-1665-1-ND,TAJA336K004RNJ,AVX Corporation,CAP TANT 33UF 4V 10% 1206,14532,0,0.39,0,1,Cut Tape (CT),TAJ,33åuF,å±10%,4V,3 Ohm,Molded,-55å¡C ~ 125å¡C,Surface Mount,1206 (3216 Metric),"0.126"" L x 0.063"" W (3.20mm x 1.60mm)","0.071"" (1.80mm)",-,A,General Purpose,,33åuF,,,
http://www.avx.com/docs/Catalogs/tac.pdf,"http://media.digikey.com/photos/AVX%20Photos/OxiCap%20NOJ%20SERIES%201.6H,3.2L,1.6W.jpg",478-3118-1-ND,TACA336M010XTA,AVX Corporation,CAP TANT 33UF 10V 20% 1206,3169,0,3.96,0,1,Cut Tape (CT),TACmicrochipå¨ TAC,33åµF,å±20%,10V,1 Ohm,Molded,-55å¡C ~ 125å¡C,Surface Mount,1206 (3216 Metric),"0.126"" L x 0.063"" W (3.20mm x 1.60mm)","0.071"" (1.80mm)",-,A,General Purpose,,33åµF,,,
http://www.avx.com/docs/Catalogs/tac.pdf,"http://media.digikey.com/photos/AVX%20Photos/TAC,TLC%20SERIES%202.0-2.5L,1.35W.jpg",478-7524-1-ND,TACR336K004RTA,AVX Corporation,CAP TANT 33UF 4V 10% 0805,2540,0,2.96,0,1,Cut Tape (CT),TACmicrochipå¨ TAC,33åuF,å±10%,4V,5 Ohm,Molded,-55å¡C ~ 125å¡C,Surface Mount,0805 (2012 Metric),"0.079"" L x 0.053"" W (2.00mm x 1.35mm)","0.059"" (1.50mm)",-,R,General Purpose,,33åuF,,,
