"‹¯¨""Datasheets""",Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,Packaging,Series,Capacitance,Tolerance,Voltage - Rated,Temperature Coefficient,Mounting Type,Operating Temperature,Applications,Ratings,Package / Case,Size / Dimension,Height - Seated (Max),Thickness (Max),Lead Spacing,Features,Lead Style
http://www.avx.com/docs/Catalogs/cx5r.pdf,http://media.digikey.com/Renders/AVX%20Renders/0805%282012%29.jpg,478-6223-1-ND,0805YD475MAT2A,AVX Corporation,CAP CER 4.7UF 16V 20% X5R 0805,4587,0,0.84,0,1,Cut Tape (CT),-,4.7uF,¶ñ20%,16V,X5R,"Surface Mount, MLCC",-55¶øC ~ 85¶øC,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.01mm x 1.25mm)",-,"0.055"" (1.40mm)",-,-,-
http://www.avx.com/docs/Catalogs/aphvc.pdf,http://media.digikey.com/Renders/AVX%20Renders/0805-12.jpg,478-5540-1-ND,0805CA101KAT1A,AVX Corporation,CAP CER 100PF 630V 10% NP0 0805,7938,0,0.87,0,1,Cut Tape (CT),-,100pF,¶ñ10%,630V,"C0G, NP0","Surface Mount, MLCC",-55¶øC ~ 125¶øC,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.01mm x 1.25mm)",-,"0.051"" (1.30mm)",-,High Voltage,-
http://www.avx.com/docs/Catalogs/apt&r.pdf,http://media.digikey.com/Renders/AVX%20Renders/0805-12.jpg,478-3978-1-ND,0805PC223KAT1A,AVX Corporation,CAP CER 0.022UF 250V X7R 0805,9304,0,0.94,0,1,Cut Tape (CT),-,0.022uF,¶ñ10%,250V,X7R,"Surface Mount, MLCC",-55¶øC ~ 125¶øC,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.01mm x 1.25mm)",-,"0.051"" (1.30mm)",-,-,-
http://www.avx.com/docs/Catalogs/ccog.pdf,http://media.digikey.com/photos/AVX%20Photos/CERAMIC%20NULL%20SERIES%200805.jpg,478-3753-1-ND,08053A222JAT2A,AVX Corporation,CAP CER 2200PF 25V 5% NP0 0805,2072,0,0.25,0,1,Cut Tape (CT),-,2200pF,¶ñ5%,25V,"C0G, NP0","Surface Mount, MLCC",-55¶øC ~ 125¶øC,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.01mm x 1.25mm)",-,"0.037"" (0.94mm)",-,-,-
http://www.avx.com/docs/Catalogs/cx7r.pdf,http://media.digikey.com/photos/AVX%20Photos/CERAMIC%20NULL%20SERIES%200805.jpg,478-5161-1-ND,08053C124KAT2A,AVX Corporation,CAP CER 0.12UF 25V 10% X7R 0805,5068,0,0.28,0,1,Cut Tape (CT),-,0.12uF,¶ñ10%,25V,X7R,"Surface Mount, MLCC",-55¶øC ~ 125¶øC,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.01mm x 1.25mm)",-,"0.037"" (0.94mm)",-,-,-
http://www.avx.com/docs/Catalogs/cx7r.pdf,http://media.digikey.com/photos/AVX%20Photos/CERAMIC%20NULL%20SERIES%200805.jpg,478-1343-1-ND,08052C472KAT2A,AVX Corporation,CAP CER 4700PF 200V 10% X7R 0805,2185,0,0.34,0,1,Cut Tape (CT),-,4700pF,¶ñ10%,200V,X7R,"Surface Mount, MLCC",-55¶øC ~ 125¶øC,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.01mm x 1.25mm)",-,"0.037"" (0.94mm)",-,-,-
http://www.avx.com/docs/Catalogs/ccog.pdf,http://media.digikey.com/photos/AVX%20Photos/CERAMIC%20NULL%20SERIES%200805.jpg,478-6220-1-ND,08055A301FAT2A,AVX Corporation,CAP CER 300PF 50V 1% NP0 0805,10180,0,0.64,0,1,Cut Tape (CT),-,300pF,¶ñ1%,50V,"C0G, NP0","Surface Mount, MLCC",-55¶øC ~ 125¶øC,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.01mm x 1.25mm)",-,"0.037"" (0.94mm)",-,-,-
http://www.avx.com/docs/Catalogs/apt&r.pdf,http://media.digikey.com/Renders/AVX%20Renders/0805-12.jpg,478-5548-1-ND,0805PC392KAT1A,AVX Corporation,CAP CER 3900PF 250V 10% X7R 0805,15753,0,0.48,0,1,Cut Tape (CT),-,3900pF,¶ñ10%,250V,X7R,"Surface Mount, MLCC",-55¶øC ~ 125¶øC,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.01mm x 1.25mm)",-,"0.051"" (1.30mm)",-,-,-
http://www.avx.com/docs/Catalogs/apt&r.pdf,http://media.digikey.com/Renders/AVX%20Renders/0805-12.jpg,478-5551-1-ND,0805PC822KAT1A,AVX Corporation,CAP CER 8200PF 250V 10% X7R 0805,8772,0,0.48,0,1,Cut Tape (CT),-,8200pF,¶ñ10%,250V,X7R,"Surface Mount, MLCC",-55¶øC ~ 125¶øC,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.01mm x 1.25mm)",-,"0.051"" (1.30mm)",-,-,-
http://www.avx.com/docs/Catalogs/apt&r.pdf,http://media.digikey.com/Renders/AVX%20Renders/0805-12.jpg,478-5546-1-ND,0805PC192KAT1A,AVX Corporation,CAP CER 1900PF 250V 10% X7R 0805,7164,0,0.48,0,1,Cut Tape (CT),-,1900pF,¶ñ10%,250V,X7R,"Surface Mount, MLCC",-55¶øC ~ 125¶øC,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.01mm x 1.25mm)",-,"0.051"" (1.30mm)",-,-,-
http://www.avx.com/docs/Catalogs/apt&r.pdf,http://media.digikey.com/Renders/AVX%20Renders/0805-12.jpg,478-5544-1-ND,0805PC182KAT1A,AVX Corporation,CAP CER 1800PF 250V 10% X7R 0805,5258,0,0.48,0,1,Cut Tape (CT),-,1800pF,¶ñ10%,250V,X7R,"Surface Mount, MLCC",-55¶øC ~ 125¶øC,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.01mm x 1.25mm)",-,"0.051"" (1.30mm)",-,-,-
http://www.avx.com/docs/Catalogs/cx7r.pdf,http://media.digikey.com/Renders/AVX%20Renders/0805%282012%29.jpg,478-5274-1-ND,0805YC334MAT2A,AVX Corporation,CAP CER 0.33UF 16V 20% X7R 0805,16969,0,0.53,0,1,Cut Tape (CT),-,0.33uF,¶ñ20%,16V,X7R,"Surface Mount, MLCC",-55¶øC ~ 125¶øC,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.01mm x 1.25mm)",-,"0.055"" (1.40mm)",-,-,-
http://www.avx.com/docs/Catalogs/cx7r.pdf,http://media.digikey.com/photos/AVX%20Photos/CERAMIC%20NULL%20SERIES%200805.jpg,478-7020-1-ND,08052C103KAT4A,AVX Corporation,CAP CER 10000PF 200V X7R 0805,18827,0,0.77,0,1,Cut Tape (CT),-,10000pF,¶ñ10%,200V,X7R,"Surface Mount, MLCC",-55¶øC ~ 125¶øC,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.00mm x 1.25mm)",-,"0.037"" (0.94mm)",-,-,-
http://www.avx.com/docs/Catalogs/cx5r.pdf,http://media.digikey.com/Renders/AVX%20Renders/0805%282012%29.jpg,478-5324-1-ND,08056D335KAT2A,AVX Corporation,CAP CER 3.3UF 6.3V 10% X5R 0805,4610,0,0.7,0,1,Cut Tape (CT),-,3.3uF,¶ñ10%,6.3V,X5R,"Surface Mount, MLCC",-55¶øC ~ 85¶øC,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.01mm x 1.25mm)",-,"0.055"" (1.40mm)",-,-,-
http://www.avx.com/docs/Catalogs/ccog.pdf,http://media.digikey.com/photos/AVX%20Photos/CERAMIC%20NULL%20SERIES%200805.jpg,478-5150-1-ND,08051A1R5CAT2A,AVX Corporation,CAP CER 1.5PF 100V NP0 0805,3842,0,0.18,0,1,Cut Tape (CT),-,1.5pF,¶ñ0.25pF,100V,"C0G, NP0","Surface Mount, MLCC",-55¶øC ~ 125¶øC,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.01mm x 1.25mm)",-,"0.037"" (0.94mm)",-,-,-
http://www.avx.com/docs/Catalogs/ccog.pdf,http://media.digikey.com/photos/AVX%20Photos/CERAMIC%20NULL%20SERIES%200805.jpg,478-7954-1-ND,08055A221KAT2A,AVX Corporation,CAP CER 220PF 50V 10% NP0 0805,4020,0,0.23,0,1,Cut Tape (CT),-,220pF,¶ñ10%,50V,"C0G, NP0","Surface Mount, MLCC",-55¶øC ~ 125¶øC,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.00mm x 1.25mm)",-,"0.037"" (0.94mm)",-,-,-
http://www.avx.com/docs/Catalogs/ccog.pdf,http://media.digikey.com/photos/AVX%20Photos/CERAMIC%20NULL%20SERIES%200805.jpg,478-1291-1-ND,08055A0R5CAT2A,AVX Corporation,CAP CER 0.5PF 50V NP0 0805,3352,0,0.24,0,1,Cut Tape (CT),-,0.50pF,¶ñ0.25pF,50V,"C0G, NP0","Surface Mount, MLCC",-55¶øC ~ 125¶øC,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.01mm x 1.25mm)",-,"0.037"" (0.94mm)",-,-,-
http://www.avx.com/docs/Catalogs/cx5r.pdf,http://media.digikey.com/Renders/AVX%20Renders/0805%282012%29.jpg,478-5327-1-ND,0805ZD225MAT2A,AVX Corporation,CAP CER 2.2UF 10V 20% X5R 0805,2034,0,0.24,0,1,Cut Tape (CT),-,2.2uF,¶ñ20%,10V,X5R,"Surface Mount, MLCC",-55¶øC ~ 85¶øC,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.01mm x 1.25mm)",-,"0.055"" (1.40mm)",-,-,-
http://www.avx.com/docs/Catalogs/cx7r.pdf,http://media.digikey.com/photos/AVX%20Photos/CERAMIC%20NULL%20SERIES%200805.jpg,478-3749-1-ND,08051C332JAT2A,AVX Corporation,CAP CER 3300PF 100V 5% X7R 0805,3471,0,0.25,0,1,Cut Tape (CT),-,3300pF,¶ñ5%,100V,X7R,"Surface Mount, MLCC",-55¶øC ~ 125¶øC,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.01mm x 1.25mm)",-,"0.037"" (0.94mm)",-,-,-
http://www.avx.com/docs/Catalogs/ccog.pdf,http://media.digikey.com/photos/AVX%20Photos/CERAMIC%20NULL%20SERIES%200805.jpg,478-5152-1-ND,08051A391JAT2A,AVX Corporation,CAP CER 390PF 100V 5% NP0 0805,5563,0,0.26,0,1,Cut Tape (CT),-,390pF,¶ñ5%,100V,"C0G, NP0","Surface Mount, MLCC",-55¶øC ~ 125¶øC,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.01mm x 1.25mm)",-,"0.037"" (0.94mm)",-,-,-
http://www.avx.com/docs/Catalogs/cx7r.pdf,http://media.digikey.com/photos/AVX%20Photos/CERAMIC%20NULL%20SERIES%200805.jpg,478-1359-1-ND,08051C153KAT2A,AVX Corporation,CAP CER 0.015UF 100V X7R 0805,3184,0,0.29,0,1,Cut Tape (CT),-,0.015uF,¶ñ10%,100V,X7R,"Surface Mount, MLCC",-55¶øC ~ 125¶øC,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.01mm x 1.25mm)",-,"0.037"" (0.94mm)",-,-,-
http://www.avx.com/docs/Catalogs/ccog.pdf,http://media.digikey.com/photos/AVX%20Photos/CERAMIC%20NULL%20SERIES%200805.jpg,478-3763-1-ND,08055A182JAT2A,AVX Corporation,CAP CER 1800PF 50V 5% NP0 0805,5776,0,0.35,0,1,Cut Tape (CT),-,1800pF,¶ñ5%,50V,"C0G, NP0","Surface Mount, MLCC",-55¶øC ~ 125¶øC,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.01mm x 1.25mm)",-,"0.037"" (0.94mm)",-,-,-
http://www.avx.com/docs/Catalogs/cx5r.pdf,http://media.digikey.com/Renders/AVX%20Renders/0805%282012%29.jpg,478-5875-1-ND,0805ZD684KAT2A,AVX Corporation,CAP CER 0.68UF 10V 10% X5R 0805,1667,0,0.4,0,1,Cut Tape (CT),-,0.68uF,¶ñ10%,10V,X5R,"Surface Mount, MLCC",-55¶øC ~ 85¶øC,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.01mm x 1.25mm)",-,"0.055"" (1.40mm)",-,-,-
http://www.avx.com/docs/Catalogs/cx7r.pdf,http://media.digikey.com/photos/AVX%20Photos/CERAMIC%20NULL%20SERIES%200805.jpg,478-1340-1-ND,08052C152KAT2A,AVX Corporation,CAP CER 1500PF 200V 10% X7R 0805,3574,0,0.56,0,1,Cut Tape (CT),-,1500pF,¶ñ10%,200V,X7R,"Surface Mount, MLCC",-55¶øC ~ 125¶øC,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.01mm x 1.25mm)",-,"0.037"" (0.94mm)",-,-,-
http://www.avx.com/docs/Catalogs/cx7r.pdf,http://media.digikey.com/Renders/AVX%20Renders/0805%282012%29.jpg,478-6328-1-ND,08053C684KAT2A,AVX Corporation,CAP CER 0.68UF 25V 10% X7R 0805,2453,0,0.65,0,1,Cut Tape (CT),-,0.68uF,¶ñ10%,25V,X7R,"Surface Mount, MLCC",-55¶øC ~ 125¶øC,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.01mm x 1.25mm)",-,"0.055"" (1.40mm)",-,-,-
http://www.avx.com/docs/Catalogs/apt&r.pdf,http://media.digikey.com/Renders/AVX%20Renders/0805-12.jpg,478-3975-1-ND,0805PC103KAT1A,AVX Corporation,CAP CER 10000PF 250V X7R 0805,5133,0,0.84,0,1,Cut Tape (CT),-,10000pF,¶ñ10%,250V,X7R,"Surface Mount, MLCC",-55¶øC ~ 125¶øC,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.01mm x 1.25mm)",-,"0.051"" (1.30mm)",-,-,-
http://www.avx.com/docs/Catalogs/cx7r.pdf,http://media.digikey.com/photos/AVX%20Photos/CERAMIC%20NULL%20SERIES%200805.jpg,478-7959-1-ND,08055C473MAT2A,AVX Corporation,CAP CER 0.047UF 50V 20% X7R 0805,7190,0,0.27,0,1,Cut Tape (CT),-,0.047uF,¶ñ20%,50V,X7R,"Surface Mount, MLCC",-55¶øC ~ 125¶øC,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.00mm x 1.25mm)",-,"0.037"" (0.94mm)",-,-,-
http://www.avx.com/docs/Catalogs/aphvc.pdf,http://media.digikey.com/photos/AVX%20Photos/CERAMIC%20NULL%20SERIES%200805.jpg,478-7440-1-ND,0805AA470KAT1A,AVX Corporation,CAP CER 47PF 1KV 10% NP0 0805,3350,0,0.71,0,1,Cut Tape (CT),-,47pF,¶ñ10%,1000V (1kV),"C0G, NP0","Surface Mount, MLCC",-55¶øC ~ 125¶øC,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.00mm x 1.25mm)",-,"0.037"" (0.94mm)",-,High Voltage,-
http://www.avx.com/docs/Catalogs/apt&r.pdf,http://media.digikey.com/photos/AVX%20Photos/CERAMIC%20NULL%20SERIES%200805.jpg,478-7442-1-ND,0805PC392KAT2A,AVX Corporation,CAP CER 3900PF 250V 10% X7R 0805,4000,0,0.72,0,1,Cut Tape (CT),-,3900pF,¶ñ10%,250V,X7R,"Surface Mount, MLCC",-55¶øC ~ 125¶øC,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.00mm x 1.25mm)",-,"0.037"" (0.94mm)",-,-,-
http://www.avx.com/docs/Catalogs/apt&r.pdf,http://media.digikey.com/Renders/AVX%20Renders/0805-12.jpg,478-5542-1-ND,0805PC122KAT1A,AVX Corporation,CAP CER 1200PF 250V 10% X7R 0805,6,0,0.38,0,1,Cut Tape (CT),-,1200pF,¶ñ10%,250V,X7R,"Surface Mount, MLCC",-55¶øC ~ 125¶øC,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.01mm x 1.25mm)",-,"0.051"" (1.30mm)",-,-,-
http://www.avx.com/docs/Catalogs/aphvc.pdf,http://media.digikey.com/Renders/AVX%20Renders/0805-12.jpg,478-3997-1-ND,0805AA330KAT1A,AVX Corporation,CAP CER 33PF 1KV 10% NP0 0805,2420,0,1.8,0,1,Cut Tape (CT),-,33pF,¶ñ10%,1000V (1kV),"C0G, NP0","Surface Mount, MLCC",-55¶øC ~ 125¶øC,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.01mm x 1.25mm)",-,"0.051"" (1.30mm)",-,High Voltage,-
http://www.avx.com/docs/Catalogs/cy5v.pdf,http://media.digikey.com/Renders/AVX%20Renders/0805xl.jpg,478-1429-1-ND,0805ZG475ZAT2A,AVX Corporation,CAP CER 4.7UF 10V Y5V 0805,3355,0,0.6,0,1,Cut Tape (CT),-,4.7uF,"-20%, +80%",10V,Y5V (F),"Surface Mount, MLCC",-30¶øC ~ 85¶øC,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.01mm x 1.25mm)",-,"0.060"" (1.52mm)",-,-,-
http://www.avx.com/docs/Catalogs/cx7r.pdf,http://media.digikey.com/photos/AVX%20Photos/CERAMIC%20NULL%20SERIES%200805.jpg,478-1348-1-ND,08051C221KAT2A,AVX Corporation,CAP CER 220PF 100V 10% X7R 0805,8121,0,0.15,0,1,Cut Tape (CT),-,220pF,¶ñ10%,100V,X7R,"Surface Mount, MLCC",-55¶øC ~ 125¶øC,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.01mm x 1.25mm)",-,"0.037"" (0.94mm)",-,-,-
http://www.avx.com/docs/Catalogs/cx7r.pdf,http://media.digikey.com/photos/AVX%20Photos/CERAMIC%20NULL%20SERIES%200805.jpg,478-1354-1-ND,08051C222KAT2A,AVX Corporation,CAP CER 2200PF 100V 10% X7R 0805,16268,0,0.15,0,1,Cut Tape (CT),-,2200pF,¶ñ10%,100V,X7R,"Surface Mount, MLCC",-55¶øC ~ 125¶øC,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.01mm x 1.25mm)",-,"0.037"" (0.94mm)",-,-,-
http://www.avx.com/docs/Catalogs/cx7r.pdf,http://media.digikey.com/photos/AVX%20Photos/CERAMIC%20NULL%20SERIES%200805.jpg,478-1394-1-ND,08055C823KAT2A,AVX Corporation,CAP CER 0.082UF 50V 10% X7R 0805,9804,0,0.15,0,1,Cut Tape (CT),-,0.082uF,¶ñ10%,50V,X7R,"Surface Mount, MLCC",-55¶øC ~ 125¶øC,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.01mm x 1.25mm)",-,"0.037"" (0.94mm)",-,-,-
http://www.avx.com/docs/Catalogs/ccog.pdf,http://media.digikey.com/photos/AVX%20Photos/CERAMIC%20NULL%20SERIES%200805.jpg,478-1311-1-ND,08055A390JAT2A,AVX Corporation,CAP CER 39PF 50V 5% NP0 0805,15364,0,0.15,0,1,Cut Tape (CT),-,39pF,¶ñ5%,50V,"C0G, NP0","Surface Mount, MLCC",-55¶øC ~ 125¶øC,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.01mm x 1.25mm)",-,"0.037"" (0.94mm)",-,-,-
http://www.avx.com/docs/Catalogs/cx7r.pdf,http://media.digikey.com/photos/AVX%20Photos/CERAMIC%20NULL%20SERIES%200805.jpg,478-1372-1-ND,08055C122KAT2A,AVX Corporation,CAP CER 1200PF 50V 10% X7R 0805,7295,0,0.15,0,1,Cut Tape (CT),-,1200pF,¶ñ10%,50V,X7R,"Surface Mount, MLCC",-55¶øC ~ 125¶øC,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.01mm x 1.25mm)",-,"0.037"" (0.94mm)",-,-,-
http://www.avx.com/docs/Catalogs/cx7r.pdf,http://media.digikey.com/photos/AVX%20Photos/CERAMIC%20NULL%20SERIES%200805.jpg,478-1376-1-ND,08055C272KAT2A,AVX Corporation,CAP CER 2700PF 50V 10% X7R 0805,7005,0,0.15,0,1,Cut Tape (CT),-,2700pF,¶ñ10%,50V,X7R,"Surface Mount, MLCC",-55¶øC ~ 125¶øC,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.01mm x 1.25mm)",-,"0.037"" (0.94mm)",-,-,-
http://www.avx.com/docs/Catalogs/cx7r.pdf,http://media.digikey.com/photos/AVX%20Photos/CERAMIC%20NULL%20SERIES%200805.jpg,478-1357-1-ND,08051C682KAT2A,AVX Corporation,CAP CER 6800PF 100V 10% X7R 0805,8090,0,0.15,0,1,Cut Tape (CT),-,6800pF,¶ñ10%,100V,X7R,"Surface Mount, MLCC",-55¶øC ~ 125¶øC,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.01mm x 1.25mm)",-,"0.037"" (0.94mm)",-,-,-
http://www.avx.com/docs/Catalogs/cx7r.pdf,http://media.digikey.com/photos/AVX%20Photos/CERAMIC%20NULL%20SERIES%200805.jpg,478-7958-1-ND,08055C471JAT2A,AVX Corporation,CAP CER 470PF 50V 5% X7R 0805,4348,0,0.28,0,1,Cut Tape (CT),-,470pF,¶ñ5%,50V,X7R,"Surface Mount, MLCC",-55¶øC ~ 125¶øC,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.00mm x 1.25mm)",-,"0.037"" (0.94mm)",-,-,-
http://www.avx.com/docs/Catalogs/cx5r.pdf,http://media.digikey.com/Renders/AVX%20Renders/0805%282012%29.jpg,478-5325-1-ND,08056D475MAT2A,AVX Corporation,CAP CER 4.7UF 6.3V 20% X5R 0805,695,0,0.52,0,1,Cut Tape (CT),-,4.7uF,¶ñ20%,6.3V,X5R,"Surface Mount, MLCC",-55¶øC ~ 85¶øC,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.01mm x 1.25mm)",-,"0.055"" (1.40mm)",-,-,-
http://www.avx.com/docs/Catalogs/apt&r.pdf,http://media.digikey.com/Renders/AVX%20Renders/0805-12.jpg,478-5543-1-ND,0805PC123KAT1A,AVX Corporation,CAP CER 0.012UF 250V X7R 0805,880,0,0.38,0,1,Cut Tape (CT),-,0.012uF,¶ñ10%,250V,X7R,"Surface Mount, MLCC",-55¶øC ~ 125¶øC,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.01mm x 1.25mm)",-,"0.051"" (1.30mm)",-,-,-
http://www.avx.com/docs/Catalogs/ccog.pdf,http://media.digikey.com/photos/AVX%20Photos/CERAMIC%20NULL%20SERIES%200805.jpg,478-6219-1-ND,08055A151FAT2A,AVX Corporation,CAP CER 150PF 50V 1% NP0 0805,0,0,0.18,0,1,Cut Tape (CT),-,150pF,¶ñ1%,50V,"C0G, NP0","Surface Mount, MLCC",-55¶øC ~ 125¶øC,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.01mm x 1.25mm)",-,"0.037"" (0.94mm)",-,-,-
http://www.avx.com/docs/Catalogs/cy5v.pdf,http://media.digikey.com/photos/AVX%20Photos/CERAMIC%20NULL%20SERIES%200805.jpg,478-1420-1-ND,08055G473ZAT2A,AVX Corporation,CAP CER 0.047UF 50V Y5V 0805,0,0,Call,0,10,Cut Tape (CT),-,0.047uF,"-20%, +80%",50V,Y5V (F),"Surface Mount, MLCC",-30¶øC ~ 85¶øC,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.01mm x 1.25mm)",-,"0.028"" (0.71mm)",-,-,-
http://www.avx.com/docs/Catalogs/cx7r.pdf,http://media.digikey.com/photos/AVX%20Photos/CERAMIC%20NULL%20SERIES%200805.jpg,478-6042-1-ND,08051C202KAT2A,AVX Corporation,CAP CER 2000PF 100V 10% X7R 0805,0,0,Call,0,1,Cut Tape (CT),-,2000pF,¶ñ10%,100V,X7R,"Surface Mount, MLCC",-55¶øC ~ 125¶øC,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.01mm x 1.25mm)",-,"0.037"" (0.94mm)",-,-,-
http://www.avx.com/docs/Catalogs/cx7r.pdf,http://media.digikey.com/photos/AVX%20Photos/CERAMIC%20NULL%20SERIES%200805.jpg,478-1344-1-ND,08052C682KAT2A,AVX Corporation,CAP CER 6800PF 200V 10% X7R 0805,0,0,Call,0,10,Cut Tape (CT),-,6800pF,¶ñ10%,200V,X7R,"Surface Mount, MLCC",-55¶øC ~ 125¶øC,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.01mm x 1.25mm)",-,"0.037"" (0.94mm)",-,-,-
http://www.avx.com/docs/Catalogs/apt&r.pdf,http://media.digikey.com/Renders/AVX%20Renders/0805-12.jpg,478-5547-1-ND,0805PC222KAT1A,AVX Corporation,CAP CER 2200PF 250V 10% X7R 0805,0,0,Call,0,1,Cut Tape (CT),-,2200pF,¶ñ10%,250V,X7R,"Surface Mount, MLCC",-55¶øC ~ 125¶øC,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.01mm x 1.25mm)",-,"0.051"" (1.30mm)",-,-,-
http://www.avx.com/docs/Catalogs/apt&r.pdf,http://media.digikey.com/Renders/AVX%20Renders/0805-12.jpg,478-5545-1-ND,0805PC183KAT1A,AVX Corporation,CAP CER 0.018UF 250V X7R 0805,0,0,Call,0,1,Cut Tape (CT),-,0.018uF,¶ñ10%,250V,X7R,"Surface Mount, MLCC",-55¶øC ~ 125¶øC,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.01mm x 1.25mm)",-,"0.051"" (1.30mm)",-,-,-
http://www.avx.com/docs/Catalogs/apt&r.pdf,http://media.digikey.com/Renders/AVX%20Renders/0805-12.jpg,478-3977-1-ND,0805PC153KAT1A,AVX Corporation,CAP CER 0.015UF 250V X7R 0805,0,0,Call,0,1,Cut Tape (CT),-,0.015uF,¶ñ10%,250V,X7R,"Surface Mount, MLCC",-55¶øC ~ 125¶øC,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.01mm x 1.25mm)",-,"0.051"" (1.30mm)",-,-,-
http://www.avx.com/docs/Catalogs/apt&r.pdf,http://media.digikey.com/Renders/AVX%20Renders/0805-12.jpg,478-3979-1-ND,0805PC682KAT1A,AVX Corporation,CAP CER 6800PF 250V 10% X7R 0805,0,0,Call,0,1,Cut Tape (CT),-,6800pF,¶ñ10%,250V,X7R,"Surface Mount, MLCC",-55¶øC ~ 125¶øC,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.01mm x 1.25mm)",-,"0.051"" (1.30mm)",-,-,-
http://www.avx.com/docs/Catalogs/apt&r.pdf,http://media.digikey.com/Renders/AVX%20Renders/0805-12.jpg,478-3976-1-ND,0805PC152KAT1A,AVX Corporation,CAP CER 1500PF 250V 10% X7R 0805,0,0,Call,0,1,Cut Tape (CT),-,1500pF,¶ñ10%,250V,X7R,"Surface Mount, MLCC",-55¶øC ~ 125¶øC,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.01mm x 1.25mm)",-,"0.051"" (1.30mm)",-,-,-
http://www.avx.com/docs/Catalogs/aphvc.pdf,http://media.digikey.com/Renders/AVX%20Renders/0805-12.jpg,478-3995-1-ND,0805AA100MAT1A,AVX Corporation,CAP CER 10PF 1KV 20% NP0 0805,0,0,Call,0,1,Cut Tape (CT),-,10pF,¶ñ20%,1000V (1kV),"C0G, NP0","Surface Mount, MLCC",-55¶øC ~ 125¶øC,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.01mm x 1.25mm)",-,"0.051"" (1.30mm)",-,High Voltage,-
