"•ÈÀ""Datasheets""",Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,Packaging,Series,Resistance (Ohms),Tolerance,Power (Watts),Composition,Features,Temperature Coefficient,Operating Temperature,Package / Case,Supplier Device Package,Size / Dimension,Height,Number of Terminations,In Adafruit Kit,Common part,Stock Part,5% Rohs Part,1% Rohs Part,Stock Resistance,Stock,Query,Package,Column3,Column4,Column5,Column6
http://www.yageo.com/NewPortal/yageodocoutput?fileName=/pdf/throughhole/Yageo_LR_MFR_2013.pdf,http://media.digikey.com/Renders/Yageo%20Renders/MFR-25FRF-5K11.jpg,1.65KXBK-ND,MFR-25FBF52-1K65,Yageo,RES 1.65K OHM 1/4W 1% AXIAL,7592,0,0.1,0,1,Bulk,MFR,1.65k,å±1%,"0.25W, 1/4W",Metal Film,-,å±100ppm/å¡C,-55å¡C ~ 155å¡C,Axial,Axial,"0.094"" Dia x 0.248"" L (2.40mm x 6.30mm)",-,2,,,,,,#N/A,,1.65kå±1%,,,,,
http://www.yageo.com/NewPortal/yageodocoutput?fileName=/pdf/throughhole/Yageo_LR_MFR_2013.pdf,http://media.digikey.com/Renders/Yageo%20Renders/MFR-25FRF-5K11.jpg,158XBK-ND,MFR-25FBF52-158R,Yageo,RES 158 OHM 1/4W 1% AXIAL,7585,0,0.1,0,1,Bulk,MFR,158,å±1%,"0.25W, 1/4W",Metal Film,-,å±100ppm/å¡C,-55å¡C ~ 155å¡C,Axial,Axial,"0.094"" Dia x 0.248"" L (2.40mm x 6.30mm)",-,2,,,,,,#N/A,,158å±1%,,,,,
http://www.yageo.com/NewPortal/yageodocoutput?fileName=/pdf/throughhole/Yageo_LR_MFR_2013.pdf,http://media.digikey.com/Renders/Yageo%20Renders/MFR-25FRF-5K11.jpg,9.31KXBK-ND,MFR-25FBF52-9K31,Yageo,RES 9.31K OHM 1/4W 1% AXIAL,7568,0,0.1,0,1,Bulk,MFR,9.31k,å±1%,"0.25W, 1/4W",Metal Film,-,å±100ppm/å¡C,-55å¡C ~ 155å¡C,Axial,Axial,"0.094"" Dia x 0.248"" L (2.40mm x 6.30mm)",-,2,,,,,,#N/A,,9.31kå±1%,,,,,
http://www.yageo.com/NewPortal/yageodocoutput?fileName=/pdf/throughhole/Yageo_LR_MFR_2013.pdf,http://media.digikey.com/Renders/Yageo%20Renders/MFR-25FRF-5K11.jpg,93.1KXBK-ND,MFR-25FBF52-93K1,Yageo,RES 93.1K OHM 1/4W 1% AXIAL,7508,0,0.1,0,1,Bulk,MFR,93.1k,å±1%,"0.25W, 1/4W",Metal Film,-,å±100ppm/å¡C,-55å¡C ~ 155å¡C,Axial,Axial,"0.094"" Dia x 0.248"" L (2.40mm x 6.30mm)",-,2,,,,,,#N/A,,93.1kå±1%,,,,,
http://www.yageo.com/NewPortal/yageodocoutput?fileName=/pdf/throughhole/Yageo_LR_MFR_2013.pdf,http://media.digikey.com/Renders/Yageo%20Renders/MFR-25FRF-5K11.jpg,43.2KXBK-ND,MFR-25FBF52-43K2,Yageo,RES 43.2K OHM 1/4W 1% AXIAL,7466,0,0.1,0,1,Bulk,MFR,43.2k,å±1%,"0.25W, 1/4W",Metal Film,-,å±100ppm/å¡C,-55å¡C ~ 155å¡C,Axial,Axial,"0.094"" Dia x 0.248"" L (2.40mm x 6.30mm)",-,2,,,,,,#N/A,,43.2kå±1%,,,,,
http://www.yageo.com/NewPortal/yageodocoutput?fileName=/pdf/throughhole/Yageo_LR_MFR_2013.pdf,http://media.digikey.com/Renders/Yageo%20Renders/MFR-25FRF-5K11.jpg,604KXBK-ND,MFR-25FBF52-604K,Yageo,RES 604K OHM 1/4W 1% AXIAL,7442,0,0.1,0,1,Bulk,MFR,604k,å±1%,"0.25W, 1/4W",Metal Film,-,å±100ppm/å¡C,-55å¡C ~ 155å¡C,Axial,Axial,"0.094"" Dia x 0.248"" L (2.40mm x 6.30mm)",-,2,,,,,,#N/A,,604kå±1%,,,,,
http://www.yageo.com/NewPortal/yageodocoutput?fileName=/pdf/throughhole/Yageo_LR_MFR_2013.pdf,http://media.digikey.com/Renders/Yageo%20Renders/MFR-25FRF-5K11.jpg,147KXBK-ND,MFR-25FBF52-147K,Yageo,RES 147K OHM 1/4W 1% AXIAL,7371,0,0.1,0,1,Bulk,MFR,147k,å±1%,"0.25W, 1/4W",Metal Film,-,å±100ppm/å¡C,-55å¡C ~ 155å¡C,Axial,Axial,"0.094"" Dia x 0.248"" L (2.40mm x 6.30mm)",-,2,,,,,,#N/A,,147kå±1%,,,,,
http://www.yageo.com/NewPortal/yageodocoutput?fileName=/pdf/throughhole/Yageo_LR_MFR_2013.pdf,http://media.digikey.com/Renders/Yageo%20Renders/MFR-25FRF-5K11.jpg,18.7KXBK-ND,MFR-25FBF52-18K7,Yageo,RES 18.7K OHM 1/4W 1% AXIAL,7368,0,0.1,0,1,Bulk,MFR,18.7k,å±1%,"0.25W, 1/4W",Metal Film,-,å±100ppm/å¡C,-55å¡C ~ 155å¡C,Axial,Axial,"0.094"" Dia x 0.248"" L (2.40mm x 6.30mm)",-,2,,,,,,#N/A,,18.7kå±1%,,,,,
http://www.yageo.com/NewPortal/yageodocoutput?fileName=/pdf/throughhole/Yageo_LR_MFR_2013.pdf,http://media.digikey.com/Renders/Yageo%20Renders/MFR-25FRF-5K11.jpg,3.83KXBK-ND,MFR-25FBF52-3K83,Yageo,RES 3.83K OHM 1/4W 1% AXIAL,7295,0,0.1,0,1,Bulk,MFR,3.83k,å±1%,"0.25W, 1/4W",Metal Film,-,å±100ppm/å¡C,-55å¡C ~ 155å¡C,Axial,Axial,"0.094"" Dia x 0.248"" L (2.40mm x 6.30mm)",-,2,,,,,,#N/A,,3.83kå±1%,,,,,
http://www.yageo.com/NewPortal/yageodocoutput?fileName=/pdf/throughhole/Yageo_LR_MFR_2013.pdf,http://media.digikey.com/Renders/Yageo%20Renders/MFR-25FRF-5K11.jpg,422XBK-ND,MFR-25FBF52-422R,Yageo,RES 422 OHM 1/4W 1% AXIAL,7299,0,0.1,0,1,Bulk,MFR,422,å±1%,"0.25W, 1/4W",Metal Film,-,å±100ppm/å¡C,-55å¡C ~ 155å¡C,Axial,Axial,"0.094"" Dia x 0.248"" L (2.40mm x 6.30mm)",-,2,,,,,,#N/A,,422å±1%,,,,,
http://www.yageo.com/NewPortal/yageodocoutput?fileName=/pdf/throughhole/Yageo_LR_MFR_2013.pdf,http://media.digikey.com/Renders/Yageo%20Renders/MFR-25FRF-5K11.jpg,76.8XBK-ND,MFR-25FBF52-76R8,Yageo,RES 76.8 OHM 1/4W 1% AXIAL,7266,0,0.1,0,1,Bulk,MFR,76.8,å±1%,"0.25W, 1/4W",Metal Film,-,å±100ppm/å¡C,-55å¡C ~ 155å¡C,Axial,Axial,"0.094"" Dia x 0.248"" L (2.40mm x 6.30mm)",-,2,,,,,,#N/A,,76.8å±1%,,,,,
http://www.yageo.com/NewPortal/yageodocoutput?fileName=/pdf/throughhole/Yageo_LR_MFR_2013.pdf,http://media.digikey.com/Renders/Yageo%20Renders/MFR-25FRF-5K11.jpg,1.62KXBK-ND,MFR-25FBF52-1K62,Yageo,RES 1.62K OHM 1/4W 1% AXIAL,6992,0,0.1,0,1,Bulk,MFR,1.62k,å±1%,"0.25W, 1/4W",Metal Film,-,å±100ppm/å¡C,-55å¡C ~ 155å¡C,Axial,Axial,"0.094"" Dia x 0.248"" L (2.40mm x 6.30mm)",-,2,,,,,,#N/A,,1.62kå±1%,,,,,
http://www.yageo.com/NewPortal/yageodocoutput?fileName=/pdf/throughhole/Yageo_LR_MFR_2013.pdf,http://media.digikey.com/Renders/Yageo%20Renders/MFR-25FRF-5K11.jpg,475KXBK-ND,MFR-25FBF52-475K,Yageo,RES 475K OHM 1/4W 1% AXIAL,7170,0,0.1,0,1,Bulk,MFR,475k,å±1%,"0.25W, 1/4W",Metal Film,-,å±100ppm/å¡C,-55å¡C ~ 155å¡C,Axial,Axial,"0.094"" Dia x 0.248"" L (2.40mm x 6.30mm)",-,2,,,,,,#N/A,,475kå±1%,,,,,
http://www.yageo.com/NewPortal/yageodocoutput?fileName=/pdf/throughhole/Yageo_LR_MFR_2013.pdf,http://media.digikey.com/Renders/Yageo%20Renders/MFR-25FRF-5K11.jpg,11.8KXBK-ND,MFR-25FBF52-11K8,Yageo,RES 11.8K OHM 1/4W 1% AXIAL,6928,0,0.1,0,1,Bulk,MFR,11.8k,å±1%,"0.25W, 1/4W",Metal Film,-,å±100ppm/å¡C,-55å¡C ~ 155å¡C,Axial,Axial,"0.094"" Dia x 0.248"" L (2.40mm x 6.30mm)",-,2,,,,,,#N/A,,11.8kå±1%,,,,,
http://www.yageo.com/NewPortal/yageodocoutput?fileName=/pdf/throughhole/Yageo_LR_MFR_2013.pdf,http://media.digikey.com/Renders/Yageo%20Renders/MFR-25FRF-5K11.jpg,5.90KXBK-ND,MFR-25FBF52-5K9,Yageo,RES 5.9K OHM 1/4W 1% AXIAL,7097,0,0.1,0,1,Bulk,MFR,5.9k,å±1%,"0.25W, 1/4W",Metal Film,-,å±100ppm/å¡C,-55å¡C ~ 155å¡C,Axial,Axial,"0.094"" Dia x 0.248"" L (2.40mm x 6.30mm)",-,2,,,,,,#N/A,,5.9kå±1%,,,,,
http://www.yageo.com/NewPortal/yageodocoutput?fileName=/pdf/throughhole/Yageo_LR_MFR_2013.pdf,http://media.digikey.com/Renders/Yageo%20Renders/MFR-25FRF-5K11.jpg,1.27KXBK-ND,MFR-25FBF52-1K27,Yageo,RES 1.27K OHM 1/4W 1% AXIAL,7070,0,0.1,0,1,Bulk,MFR,1.27k,å±1%,"0.25W, 1/4W",Metal Film,-,å±100ppm/å¡C,-55å¡C ~ 155å¡C,Axial,Axial,"0.094"" Dia x 0.248"" L (2.40mm x 6.30mm)",-,2,,,,,,#N/A,,1.27kå±1%,,,,,
http://www.yageo.com/NewPortal/yageodocoutput?fileName=/pdf/throughhole/Yageo_LR_MFR_2013.pdf,http://media.digikey.com/Renders/Yageo%20Renders/MFR-25FRF-5K11.jpg,5.76KXBK-ND,MFR-25FBF52-5K76,Yageo,RES 5.76K OHM 1/4W 1% AXIAL,7035,0,0.1,0,1,Bulk,MFR,5.76k,å±1%,"0.25W, 1/4W",Metal Film,-,å±100ppm/å¡C,-55å¡C ~ 155å¡C,Axial,Axial,"0.094"" Dia x 0.248"" L (2.40mm x 6.30mm)",-,2,,,,,,#N/A,,5.76kå±1%,,,,,
http://www.yageo.com/NewPortal/yageodocoutput?fileName=/pdf/throughhole/Yageo_LR_MFR_2013.pdf,http://media.digikey.com/Renders/Yageo%20Renders/MFR-25FRF-5K11.jpg,34.8XBK-ND,MFR-25FBF52-34R8,Yageo,RES 34.8 OHM 1/4W 1% AXIAL,6962,0,0.1,0,1,Bulk,MFR,34.8,å±1%,"0.25W, 1/4W",Metal Film,-,å±100ppm/å¡C,-55å¡C ~ 155å¡C,Axial,Axial,"0.094"" Dia x 0.248"" L (2.40mm x 6.30mm)",-,2,,,,,,#N/A,,34.8å±1%,,,,,
http://www.yageo.com/NewPortal/yageodocoutput?fileName=/pdf/throughhole/Yageo_LR_MFR_2013.pdf,http://media.digikey.com/Renders/Yageo%20Renders/MFR-25FRF-5K11.jpg,715KXBK-ND,MFR-25FBF52-715K,Yageo,RES 715K OHM 1/4W 1% AXIAL,6890,0,0.1,0,1,Bulk,MFR,715k,å±1%,"0.25W, 1/4W",Metal Film,-,å±100ppm/å¡C,-55å¡C ~ 155å¡C,Axial,Axial,"0.094"" Dia x 0.248"" L (2.40mm x 6.30mm)",-,2,,,,,,#N/A,,715kå±1%,,,,,
http://www.yageo.com/NewPortal/yageodocoutput?fileName=/pdf/throughhole/Yageo_LR_MFR_2013.pdf,http://media.digikey.com/Renders/Yageo%20Renders/MFR-25FRF-5K11.jpg,9.76KXBK-ND,MFR-25FBF52-9K76,Yageo,RES 9.76K OHM 1/4W 1% AXIAL,6807,0,0.1,0,1,Bulk,MFR,9.76k,å±1%,"0.25W, 1/4W",Metal Film,-,å±100ppm/å¡C,-55å¡C ~ 155å¡C,Axial,Axial,"0.094"" Dia x 0.248"" L (2.40mm x 6.30mm)",-,2,,,,,,#N/A,,9.76kå±1%,,,,,
http://www.yageo.com/NewPortal/yageodocoutput?fileName=/pdf/throughhole/Yageo_LR_MFR_2013.pdf,http://media.digikey.com/Renders/Yageo%20Renders/MFR-25FRF-5K11.jpg,11.3KXBK-ND,MFR-25FBF52-11K3,Yageo,RES 11.3K OHM 1/4W 1% AXIAL,6810,0,0.1,0,1,Bulk,MFR,11.3k,å±1%,"0.25W, 1/4W",Metal Film,-,å±100ppm/å¡C,-55å¡C ~ 155å¡C,Axial,Axial,"0.094"" Dia x 0.248"" L (2.40mm x 6.30mm)",-,2,,,,,,#N/A,,11.3kå±1%,,,,,
http://www.yageo.com/NewPortal/yageodocoutput?fileName=/pdf/throughhole/Yageo_LR_MFR_2013.pdf,http://media.digikey.com/Renders/Yageo%20Renders/MFR-25FRF-5K11.jpg,26.7KXBK-ND,MFR-25FBF52-26K7,Yageo,RES 26.7K OHM 1/4W 1% AXIAL,6776,0,0.1,0,1,Bulk,MFR,26.7k,å±1%,"0.25W, 1/4W",Metal Film,-,å±100ppm/å¡C,-55å¡C ~ 155å¡C,Axial,Axial,"0.094"" Dia x 0.248"" L (2.40mm x 6.30mm)",-,2,,,,,,#N/A,,26.7kå±1%,,,,,
http://www.yageo.com/NewPortal/yageodocoutput?fileName=/pdf/throughhole/Yageo_LR_MFR_2013.pdf,http://media.digikey.com/Renders/Yageo%20Renders/MFR-25FRF-5K11.jpg,76.8KXBK-ND,MFR-25FBF52-76K8,Yageo,RES 76.8K OHM 1/4W 1% AXIAL,6698,0,0.1,0,1,Bulk,MFR,76.8k,å±1%,"0.25W, 1/4W",Metal Film,-,å±100ppm/å¡C,-55å¡C ~ 155å¡C,Axial,Axial,"0.094"" Dia x 0.248"" L (2.40mm x 6.30mm)",-,2,,,,,,#N/A,,76.8kå±1%,,,,,
http://www.yageo.com/NewPortal/yageodocoutput?fileName=/pdf/throughhole/Yageo_LR_MFR_2013.pdf,http://media.digikey.com/Renders/Yageo%20Renders/MFR-25FRF-5K11.jpg,154XBK-ND,MFR-25FBF52-154R,Yageo,RES 154 OHM 1/4W 1% AXIAL,6684,0,0.1,0,1,Bulk,MFR,154,å±1%,"0.25W, 1/4W",Metal Film,-,å±100ppm/å¡C,-55å¡C ~ 155å¡C,Axial,Axial,"0.094"" Dia x 0.248"" L (2.40mm x 6.30mm)",-,2,,,,,,#N/A,,154å±1%,,,,,
http://www.yageo.com/NewPortal/yageodocoutput?fileName=/pdf/throughhole/Yageo_LR_MFR_2013.pdf,http://media.digikey.com/Renders/Yageo%20Renders/MFR-25FRF-5K11.jpg,2.87KXBK-ND,MFR-25FBF52-2K87,Yageo,RES 2.87K OHM 1/4W 1% AXIAL,6637,0,0.1,0,1,Bulk,MFR,2.87k,å±1%,"0.25W, 1/4W",Metal Film,-,å±100ppm/å¡C,-55å¡C ~ 155å¡C,Axial,Axial,"0.094"" Dia x 0.248"" L (2.40mm x 6.30mm)",-,2,,,,,,#N/A,,2.87kå±1%,,,,,
http://www.yageo.com/NewPortal/yageodocoutput?fileName=/pdf/throughhole/Yageo_LR_MFR_2013.pdf,http://media.digikey.com/Renders/Yageo%20Renders/MFR-25FRF-5K11.jpg,523XBK-ND,MFR-25FBF52-523R,Yageo,RES 523 OHM 1/4W 1% AXIAL,6604,0,0.1,0,1,Bulk,MFR,523,å±1%,"0.25W, 1/4W",Metal Film,-,å±100ppm/å¡C,-55å¡C ~ 155å¡C,Axial,Axial,"0.094"" Dia x 0.248"" L (2.40mm x 6.30mm)",-,2,,,,,,#N/A,,523å±1%,,,,,
http://www.yageo.com/NewPortal/yageodocoutput?fileName=/pdf/throughhole/Yageo_LR_MFR_2013.pdf,http://media.digikey.com/Renders/Yageo%20Renders/MFR-25FRF-5K11.jpg,294KXBK-ND,MFR-25FBF52-294K,Yageo,RES 294K OHM 1/4W 1% AXIAL,6583,0,0.1,0,1,Bulk,MFR,294k,å±1%,"0.25W, 1/4W",Metal Film,-,å±100ppm/å¡C,-55å¡C ~ 155å¡C,Axial,Axial,"0.094"" Dia x 0.248"" L (2.40mm x 6.30mm)",-,2,,,,,,#N/A,,294kå±1%,,,,,
http://www.yageo.com/NewPortal/yageodocoutput?fileName=/pdf/throughhole/Yageo_LR_MFR_2013.pdf,http://media.digikey.com/Renders/Yageo%20Renders/MFR-25FRF-5K11.jpg,121KXBK-ND,MFR-25FBF52-121K,Yageo,RES 121K OHM 1/4W 1% AXIAL,6554,0,0.1,0,1,Bulk,MFR,121k,å±1%,"0.25W, 1/4W",Metal Film,-,å±100ppm/å¡C,-55å¡C ~ 155å¡C,Axial,Axial,"0.094"" Dia x 0.248"" L (2.40mm x 6.30mm)",-,2,,,,,,#N/A,,121kå±1%,,,,,
http://www.yageo.com/NewPortal/yageodocoutput?fileName=/pdf/throughhole/Yageo_LR_MFR_2013.pdf,http://media.digikey.com/Renders/Yageo%20Renders/MFR-25FRF-5K11.jpg,174XBK-ND,MFR-25FBF52-174R,Yageo,RES 174 OHM 1/4W 1% AXIAL,6572,0,0.1,0,1,Bulk,MFR,174,å±1%,"0.25W, 1/4W",Metal Film,-,å±100ppm/å¡C,-55å¡C ~ 155å¡C,Axial,Axial,"0.094"" Dia x 0.248"" L (2.40mm x 6.30mm)",-,2,,,,,,#N/A,,174å±1%,,,,,
http://www.yageo.com/NewPortal/yageodocoutput?fileName=/pdf/throughhole/Yageo_LR_MFR_2013.pdf,http://media.digikey.com/Renders/Yageo%20Renders/MFR-25FRF-5K11.jpg,5.36KXBK-ND,MFR-25FBF52-5K36,Yageo,RES 5.36K OHM 1/4W 1% AXIAL,6546,0,0.1,0,1,Bulk,MFR,5.36k,å±1%,"0.25W, 1/4W",Metal Film,-,å±100ppm/å¡C,-55å¡C ~ 155å¡C,Axial,Axial,"0.094"" Dia x 0.248"" L (2.40mm x 6.30mm)",-,2,,,,,,#N/A,,5.36kå±1%,,,,,
http://www.yageo.com/NewPortal/yageodocoutput?fileName=/pdf/throughhole/Yageo_LR_MFR_2013.pdf,http://media.digikey.com/Renders/Yageo%20Renders/MFR-25FRF-5K11.jpg,59.0XBK-ND,MFR-25FBF52-59R,Yageo,RES 59 OHM 1/4W 1% AXIAL,6476,0,0.1,0,1,Bulk,MFR,59,å±1%,"0.25W, 1/4W",Metal Film,-,å±100ppm/å¡C,-55å¡C ~ 155å¡C,Axial,Axial,"0.094"" Dia x 0.248"" L (2.40mm x 6.30mm)",-,2,,,,,,#N/A,,59å±1%,,,,,
http://www.yageo.com/NewPortal/yageodocoutput?fileName=/pdf/throughhole/Yageo_LR_MFR_2013.pdf,http://media.digikey.com/Renders/Yageo%20Renders/MFR-25FRF-5K11.jpg,12.7KXBK-ND,MFR-25FBF52-12K7,Yageo,RES 12.7K OHM 1/4W 1% AXIAL,6370,0,0.1,0,1,Bulk,MFR,12.7k,å±1%,"0.25W, 1/4W",Metal Film,-,å±100ppm/å¡C,-55å¡C ~ 155å¡C,Axial,Axial,"0.094"" Dia x 0.248"" L (2.40mm x 6.30mm)",-,2,,,,,,#N/A,,12.7kå±1%,,,,,
http://www.yageo.com/NewPortal/yageodocoutput?fileName=/pdf/throughhole/Yageo_LR_MFR_2013.pdf,http://media.digikey.com/Renders/Yageo%20Renders/MFR-25FRF-5K11.jpg,4.87KXBK-ND,MFR-25FBF52-4K87,Yageo,RES 4.87K OHM 1/4W 1% AXIAL,6418,0,0.1,0,1,Bulk,MFR,4.87k,å±1%,"0.25W, 1/4W",Metal Film,-,å±100ppm/å¡C,-55å¡C ~ 155å¡C,Axial,Axial,"0.094"" Dia x 0.248"" L (2.40mm x 6.30mm)",-,2,,,,,,#N/A,,4.87kå±1%,,,,,
http://www.yageo.com/NewPortal/yageodocoutput?fileName=/pdf/throughhole/Yageo_LR_MFR_2013.pdf,http://media.digikey.com/Renders/Yageo%20Renders/MFR-25FRF-5K11.jpg,6.49KXBK-ND,MFR-25FBF52-6K49,Yageo,RES 6.49K OHM 1/4W 1% AXIAL,6197,0,0.1,0,1,Bulk,MFR,6.49k,å±1%,"0.25W, 1/4W",Metal Film,-,å±100ppm/å¡C,-55å¡C ~ 155å¡C,Axial,Axial,"0.094"" Dia x 0.248"" L (2.40mm x 6.30mm)",-,2,,,,,,#N/A,,6.49kå±1%,,,,,
http://www.yageo.com/NewPortal/yageodocoutput?fileName=/pdf/throughhole/Yageo_LR_MFR_2013.pdf,http://media.digikey.com/Renders/Yageo%20Renders/MFR-25FRF-5K11.jpg,210XBK-ND,MFR-25FBF52-210R,Yageo,RES 210 OHM 1/4W 1% AXIAL,6360,0,0.1,0,1,Bulk,MFR,210,å±1%,"0.25W, 1/4W",Metal Film,-,å±100ppm/å¡C,-55å¡C ~ 155å¡C,Axial,Axial,"0.094"" Dia x 0.248"" L (2.40mm x 6.30mm)",-,2,,,,,,#N/A,,210å±1%,,,,,
http://www.yageo.com/NewPortal/yageodocoutput?fileName=/pdf/throughhole/Yageo_LR_MFR_2013.pdf,http://media.digikey.com/Renders/Yageo%20Renders/MFR-25FRF-5K11.jpg,232KXBK-ND,MFR-25FBF52-232K,Yageo,RES 232K OHM 1/4W 1% AXIAL,6345,0,0.1,0,1,Bulk,MFR,232k,å±1%,"0.25W, 1/4W",Metal Film,-,å±100ppm/å¡C,-55å¡C ~ 155å¡C,Axial,Axial,"0.094"" Dia x 0.248"" L (2.40mm x 6.30mm)",-,2,,,,,,#N/A,,232kå±1%,,,,,
http://www.yageo.com/NewPortal/yageodocoutput?fileName=/pdf/throughhole/Yageo_LR_MFR_2013.pdf,http://media.digikey.com/Renders/Yageo%20Renders/MFR-25FRF-5K11.jpg,549XBK-ND,MFR-25FBF52-549R,Yageo,RES 549 OHM 1/4W 1% AXIAL,6281,0,0.1,0,1,Bulk,MFR,549,å±1%,"0.25W, 1/4W",Metal Film,-,å±100ppm/å¡C,-55å¡C ~ 155å¡C,Axial,Axial,"0.094"" Dia x 0.248"" L (2.40mm x 6.30mm)",-,2,,,,,,#N/A,,549å±1%,,,,,
http://www.yageo.com/NewPortal/yageodocoutput?fileName=/pdf/throughhole/Yageo_LR_MFR_2013.pdf,http://media.digikey.com/Renders/Yageo%20Renders/MFR-25FRF-5K11.jpg,178XBK-ND,MFR-25FBF52-178R,Yageo,RES 178 OHM 1/4W 1% AXIAL,6198,0,0.1,0,1,Bulk,MFR,178,å±1%,"0.25W, 1/4W",Metal Film,-,å±100ppm/å¡C,-55å¡C ~ 155å¡C,Axial,Axial,"0.094"" Dia x 0.248"" L (2.40mm x 6.30mm)",-,2,,,,,,#N/A,,178å±1%,,,,,
http://www.yageo.com/NewPortal/yageodocoutput?fileName=/pdf/throughhole/Yageo_LR_MFR_2013.pdf,http://media.digikey.com/Renders/Yageo%20Renders/MFR-25FRF-5K11.jpg,357KXBK-ND,MFR-25FBF52-357K,Yageo,RES 357K OHM 1/4W 1% AXIAL,6184,0,0.1,0,1,Bulk,MFR,357k,å±1%,"0.25W, 1/4W",Metal Film,-,å±100ppm/å¡C,-55å¡C ~ 155å¡C,Axial,Axial,"0.094"" Dia x 0.248"" L (2.40mm x 6.30mm)",-,2,,,,,,#N/A,,357kå±1%,,,,,
http://www.yageo.com/NewPortal/yageodocoutput?fileName=/pdf/throughhole/Yageo_LR_MFR_2013.pdf,http://media.digikey.com/Renders/Yageo%20Renders/MFR-25FRF-5K11.jpg,237KXBK-ND,MFR-25FBF52-237K,Yageo,RES 237K OHM 1/4W 1% AXIAL,6183,0,0.1,0,1,Bulk,MFR,237k,å±1%,"0.25W, 1/4W",Metal Film,-,å±100ppm/å¡C,-55å¡C ~ 155å¡C,Axial,Axial,"0.094"" Dia x 0.248"" L (2.40mm x 6.30mm)",-,2,,,,,,#N/A,,237kå±1%,,,,,
http://www.yageo.com/NewPortal/yageodocoutput?fileName=/pdf/throughhole/Yageo_LR_MFR_2013.pdf,http://media.digikey.com/Renders/Yageo%20Renders/MFR-25FRF-5K11.jpg,165XBK-ND,MFR-25FBF52-165R,Yageo,RES 165 OHM 1/4W 1% AXIAL,6157,0,0.1,0,1,Bulk,MFR,165,å±1%,"0.25W, 1/4W",Metal Film,-,å±100ppm/å¡C,-55å¡C ~ 155å¡C,Axial,Axial,"0.094"" Dia x 0.248"" L (2.40mm x 6.30mm)",-,2,,,,,,#N/A,,165å±1%,,,,,
http://www.yageo.com/NewPortal/yageodocoutput?fileName=/pdf/throughhole/Yageo_LR_MFR_2013.pdf,http://media.digikey.com/Renders/Yageo%20Renders/MFR-25FRF-5K11.jpg,357XBK-ND,MFR-25FBF52-357R,Yageo,RES 357 OHM 1/4W 1% AXIAL,6128,0,0.1,0,1,Bulk,MFR,357,å±1%,"0.25W, 1/4W",Metal Film,-,å±100ppm/å¡C,-55å¡C ~ 155å¡C,Axial,Axial,"0.094"" Dia x 0.248"" L (2.40mm x 6.30mm)",-,2,,,,,,#N/A,,357å±1%,,,,,
http://www.yageo.com/NewPortal/yageodocoutput?fileName=/pdf/throughhole/Yageo_LR_MFR_2013.pdf,http://media.digikey.com/Renders/Yageo%20Renders/MFR-25FRF-5K11.jpg,374XBK-ND,MFR-25FBF52-374R,Yageo,RES 374 OHM 1/4W 1% AXIAL,6141,0,0.1,0,1,Bulk,MFR,374,å±1%,"0.25W, 1/4W",Metal Film,-,å±100ppm/å¡C,-55å¡C ~ 155å¡C,Axial,Axial,"0.094"" Dia x 0.248"" L (2.40mm x 6.30mm)",-,2,,,,,,#N/A,,374å±1%,,,,,
http://www.yageo.com/NewPortal/yageodocoutput?fileName=/pdf/throughhole/Yageo_LR_MFR_2013.pdf,http://media.digikey.com/Renders/Yageo%20Renders/MFR-25FRF-5K11.jpg,115XBK-ND,MFR-25FBF52-115R,Yageo,RES 115 OHM 1/4W 1% AXIAL,6098,0,0.1,0,1,Bulk,MFR,115,å±1%,"0.25W, 1/4W",Metal Film,-,å±100ppm/å¡C,-55å¡C ~ 155å¡C,Axial,Axial,"0.094"" Dia x 0.248"" L (2.40mm x 6.30mm)",-,2,,,,,,#N/A,,115å±1%,,,,,
http://www.yageo.com/NewPortal/yageodocoutput?fileName=/pdf/throughhole/Yageo_LR_MFR_2013.pdf,http://media.digikey.com/Renders/Yageo%20Renders/MFR-25FRF-5K11.jpg,11.5KXBK-ND,MFR-25FBF52-11K5,Yageo,RES 11.5K OHM 1/4W 1% AXIAL,6067,0,0.1,0,1,Bulk,MFR,11.5k,å±1%,"0.25W, 1/4W",Metal Film,-,å±100ppm/å¡C,-55å¡C ~ 155å¡C,Axial,Axial,"0.094"" Dia x 0.248"" L (2.40mm x 6.30mm)",-,2,,,,,,#N/A,,11.5kå±1%,,,,,
http://www.yageo.com/NewPortal/yageodocoutput?fileName=/pdf/throughhole/Yageo_LR_MFR_2013.pdf,http://media.digikey.com/Renders/Yageo%20Renders/MFR-25FRF-5K11.jpg,1.78KXBK-ND,MFR-25FBF52-1K78,Yageo,RES 1.78K OHM 1/4W 1% AXIAL,6047,0,0.1,0,1,Bulk,MFR,1.78k,å±1%,"0.25W, 1/4W",Metal Film,-,å±100ppm/å¡C,-55å¡C ~ 155å¡C,Axial,Axial,"0.094"" Dia x 0.248"" L (2.40mm x 6.30mm)",-,2,,,,,,#N/A,,1.78kå±1%,,,,,
